SMILES,C1SP3,MDEC-33,khs.ssGeH2,khs.sssssP,khs.dsssP,khs.ddssS,MDEC-34,khs.aasC,SPC-4,VPC-4,khs.ssSe,SPC-5,VPC-5,khs.sssPbH,SPC-6,khs.ssSiH2,khs.ssBe,MDEN-11,VPC-6,MDEN-12,MDEO-22,WPOL,SP-0,MDEN-13,khs.sssSiH,ATSc1,Kier1,SP-1,khs.tCH,khs.sGeH3,ATSc2,khs.ssssGe,khs.dssC,Kier2,khs.ssPH,VAdjMat,ATSc3,SC-3,khs.aaNH,khs.sssAs,Kier3,SP-2,khs.sSeH,khs.ssNH2,MDEC-11,ATSc4,SC-4,khs.ssssPb,khs.sSH,SP-3,khs.sssGeH,MDEC-12,ATSc5,SC-5,SP-4,khs.sssB,MDEC-13,SC-6,khs.ssCH2,SP-5,khs.ssBH,MDEC-14,topoShape,SP-6,khs.sF,khs.sssssAs,VCH-3,khs.dO,SP-7,khs.aaCH,khs.aasN,VCH-4,MDEC-44,khs.ssssB,khs.dNH,khs.ddsN,VCH-5,khs.dssSe,khs.ssssC,fragC,VCH-6,khs.ssssBe,VCH-7,ECCEN,khs.dS,C3SP2,khs.sBr,khs.sI,TopoPSA,khs.dsCH,C3SP3,PetitjeanNumber,SCH-3,MDEN-22,khs.dsN,khs.ssNH,khs.ssssSi,SCH-4,MDEN-23,C4SP3,khs.sPbH3,khs.sssdAs,WPATH,SCH-5,C2SP1,SCH-6,C2SP2,SCH-7,khs.sSnH3,khs.aaN,khs.sssNH,MDEC-22,C2SP3,khs.aaO,khs.dssS,MDEC-23,khs.sCl,khs.sssN,khs.ssssSn,khs.dCH2,geomShape,MDEC-24,khs.ssO,ATSm1,khs.sssP,ATSm2,Zagreb,ATSp1,khs.aaaC,khs.sssCH,khs.ssssN,khs.sLi,VP-0,khs.aaS,ATSm3,MDEO-11,ATSp2,khs.ssPbH2,khs.sNH2,VP-1,ATSm4,khs.aaSe,VC-3,MDEO-12,ATSp3,khs.ssS,khs.sNH3,VP-2,khs.sAsH2,ATSm5,VC-4,TPSA,ATSp4,VP-3,khs.ssSnH2,VC-5,ATSp5,VP-4,khs.sPH2,khs.sCH3,khs.ddssSe,VC-6,MDEN-33,VP-5,khs.sOH,khs.tsC,khs.ssAsH,khs.sSiH3,VP-6,C1SP1,khs.sssSnH,VP-7,C1SP2,khs.tN,khs.ddC,khs.dSe
O=CCC(C)C, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.288675129413605 0.288675129413605, 0.235702261328697 0.235702261328697, 0.0, 0.288675129413605 0.288675129413605, 0.0962250456213951 0.0962250456213951, 0.0, 0.0 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 3.0, 4.99156379699707, 0.0, 0.0, 0.132057368755341, 6.0, 2.77005553245544, 0.0, 0.0, -0.0442985966801643, 0.0, 0.0, 3.20000004768372, 0.0, 3.58496260643005, -0.0193438325077295, 0.40824830532074, 0.0, 0.0, 5.33333349227905, 2.18252205848694, 0.0, 0.0, 0.5, -0.00210653175599873, 0.0, 0.0, 0.0, 0.866025388240814, 0.0, 1.63299322128296, -0.000279725209111348, 0.0, 0.577350258827209, 0.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 195.009994506836, 0.0, 0.0, 0.0, 31.0, 0.0, 0.0, 0.0, 0.0, 17.0699996948242, 1.0, 1.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 32.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.41421353816986, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 6.77446889877319, 0.0, 5.33209180831909, 20.0, 191.229797363281, 0.0, 1.0, 0.0, 0.0, 4.27005577087402, 0.0, 5.33209180831909, 0.0, 175.201019287109, 0.0, 0.0, 2.20689940452576, 3.33209204673767, 0.0, 0.40824830532074, 0.0, 160.587356567383, 0.0, 0.0, 1.79621577262878, 0.0, 2.66418385505676, 0.0, , 80.716552734375, 0.56762957572937, 0.0, 0.0, 38.0709648132324, 0.19245009124279, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
COC(=O)c1cc(Cl)ccc1Cl, 0.0, 3.30192732810974, , , , , 0.0, 3.0, 1.92184162139893 1.92184162139893, 0.77947860956192 0.77947860956192, , 2.66147828102112 2.66147828102112, 0.866591334342957 0.866591334342957, , 3.72749519348145 3.72749519348145, , 0.0, 0.0, 1.11978113651276 1.11978113651276, 0.0, 0.0, 16.0, 9.13782787322998, 0.0, , 0.362339735031128, 10.0833330154419, 5.64706563949585, 0.0, , -0.188664823770523, , 1.0, 4.296875, , 4.58496236801147, 0.104545593261719, 0.896162390708923, 0.0, , 2.49307489395142, 4.94489479064941, , 0.0, 0.0, -0.137934401631355, 0.0, , , 3.89509630203247, , 0.608220219612122, -0.0329020246863365, 0.19245009124279, 2.67215824127197, 0.0, 1.20855021476746, 0.0, 0.0, 2.1304943561554, 0.0, 0.0, 1.0, 0.849589467048645, , , 0.0, , 0.355642169713974, 3.0, , 0.0, 0.0, 0.0, 0.0, , 0.0, , 0.0, 192.039993286133, 0.0240562614053488, 0.0, 0.0665826052427292, 110.0, , 0.0, , , 26.2999992370605, 0.0, 1.0, 0.5, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, , , 192.0, 0.0, 0.0, 0.0680413842201233, 0.0, 0.175366476178169, , 0.0, 0.0, 1.65096366405487, 5.0, , , 6.6689920425415, , 0.0, , 0.0, , 0.0, , 28.9744453430176, , 16.8997497558594, 56.0, 689.514099121094, 0.0, 0.0, , 0.0, 7.81633424758911, , 25.2456016540527, 0.0, 768.424743652344, , 0.0, 3.93842387199402, 27.4191474914551, , 0.466481119394302, 0.5, 992.730651855469, , 0.0, 2.95938587188721, , 25.0475521087646, 0.0, , 896.427917480469, 1.89840137958527, , 0.0592736899852753, 566.345581054688, 1.13068354129791, , 1.0, , 0.0, 0.0, 0.837095618247986, , 0.0, , , 0.260868519544601, 0.0, , 0.0708944946527481, 1.0, 0.0, 0.0, 
CC(C)(C)O, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0 0.0, 0.0, 0.0 0.0, 0.0 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 0.0, 4.5, 0.0, 0.0, 0.0706992447376251, 5.0, 2.0, 0.0, 0.0, -0.0160443913191557, 0.0, 0.0, 1.0, 0.0, 3.32192802429199, -0.0193052291870117, 2.0, 0.0, 0.0, , 3.0, 0.0, 0.0, 1.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 176.009994506836, 0.0, 0.0, 0.0, 12.0, 0.0, 0.0, 0.0, 0.0, 20.2299995422363, 0.0, 1.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 5.77446889877319, 0.0, 4.33209180831909, 20.0, 154.24462890625, 0.0, 0.0, 0.0, 0.0, 3.94721364974976, 0.0, 6.99627590179443, 0.0, 141.682571411133, 0.0, 0.0, 1.72360682487488, 0.0, 0.0, 1.17082035541534, 0.0, 159.966644287109, 0.0, 0.0, 2.17082047462463, 0.0, 0.0, 0.223606795072556, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
[Na+].[O-]C(=O)c1ccccc1, 0.0, 1.0, , , , , 0.0, 1.0, 1.04044008255005 1.04044008255005, 0.130245730280876 0.130245730280876, , 1.05473780632019 1.05473780632019, 0.122617043554783 0.122617043554783, , 1.04044008255005 1.04044008255005, , 0.0, 0.0, 0.0868304893374443, 0.0, 0.0, 9.0, 6.69023466110229, 0.0, , 0.264795362949371, 10.0, 4.30453062057495, 0.0, , -0.138900905847549, , 1.0, 4.76033067703247, , 4.32192802429199, 0.0180205646902323, 0.5, , , 3.11111116409302, 3.6421070098877, , , 0.0, -0.010925030335784, 0.0, , , 2.59263896942139, , 0.0, -0.000577134662307799, 0.16666667163372, 1.80083346366882, 0.0, 0.0, 0.0, 0.0, 1.25044357776642, 0.0, 0.0, 999.0009765625, 0.451184451580048, , , 0.0, , 0.235702261328697, 5.0, , 0.0, 0.0, 0.0, , , 0.0, , 0.0, 106.029998779297, 0.0320750139653683, 0.0, 0.0160375069826841, 820130816.0, , 0.0, , , 40.1300010681152, 0.0, 1.0, 0.999000012874603, 0.0, 0.0, , , , 0.0, 0.0, 0.0, , , 9000000512.0, 0.0, 0.0, 0.102062076330185, 0.0, 0.0589255653321743, , , , 6.08364343643188, 5.0, , , 4.74510288238525, , , , 0.0, , 0.0, , 14.2127227783203, , 9.66418361663818, 40.0, 357.433959960938, 0.0, 0.0, , 0.0, 4.29499959945679, , 12.4386529922485, 0.5, 383.633331298828, , 0.0, 2.36480784416199, 10.3283681869507, , 0.0833333358168602, 0.0, 450.459320068359, , 0.0, 1.46808743476868, , 6.32836771011353, 0.0, , 335.864044189453, 0.891640186309814, , 0.0, 144.976303100586, 0.506194233894348, , 0.0, , 0.0, 0.0, 0.287289351224899, , 0.0, , , 0.054755475372076, 0.0, , 0.0130945695564151, 1.0, , 0.0, 
CCC1(C(=NC(=O)N=C1O)O)c1ccccc1, 1.0, 2.67269611358643, , , , , 3.03934264183044, 1.0, 3.75820827484131 3.75820827484131, 1.46950852870941 1.46950852870941, , 7.24003458023071 7.24003458023071, 2.1247763633728 2.1247763633728, , 8.61607551574707 8.61607551574707, , 0.0, 0.0, 1.86323297023773 1.86323297023773, 0.0, 0.0, 31.0, 12.4662551879883, 0.0, , 0.408480614423752, 13.4320983886719, 8.10822582244873, 0.0, , -0.299358695745468, , 3.0, 5.32544374465942, , 5.08746290206909, 0.287190735340118, 1.29103946685791, 0.0, , 2.29072308540344, 7.17953109741211, , 0.0, 0.0, -0.338165611028671, 0.0680413842201233, , , 6.324462890625, , 1.63976919651031, 0.153257921338081, 0.635379731655121, 5.65824890136719, 0.0, 1.17348229885101, 0.130245730280876, 1.0, 3.53914260864258, 0.0, 0.5, 1.0, 2.31121063232422, , , 0.0, , 1.17533838748932, 5.0, , 0.0, 0.0, 0.0, 0.0, , 0.0, , 1.0, 628.049987792969, 0.0445750132203102, 0.0, 0.0474097840487957, 210.0, , 0.0, , , 82.25, 0.0, 1.0, 0.5, 0.0, 0.5, , 0.0, , 0.0, 0.0, 1.0, , , 458.0, 0.0, 0.0, 0.150174587965012, 0.0, 0.25716707110405, , , , 6.94562911987305, 6.0, , , 7.5181999206543, , , , 0.0, , 2.62074136734009, , 20.0433826446533, , 19.6610164642334, 88.0, 1080.85302734375, 0.0, 0.0, , 0.0, 9.29096126556396, , 29.570405960083, 0.75, 1282.33203125, , 0.0, 5.26710891723633, 35.3180313110352, , 0.551823198795319, 0.0, 1854.34838867188, , 0.0, 3.77830338478088, , 35.7520942687988, 0.0441941730678082, , 2014.71813964844, 2.96345019340515, , 0.175469577312469, 1560.09875488281, 1.9982715845108, , 1.0, , 0.0324090607464314, 0.0, 1.08343553543091, , 0.0, , , 0.519090533256531, 0.0, , 0.242734625935555, 2.0, 0.0, 0.0, 
Clc1c(O)cc(Cl)c(Cl)c1Cl, 0.0, 6.08364343643188, , , , , 0.0, 5.0, 2.88704609870911 2.88704609870911, 1.80107724666595 1.80107724666595, , 3.69016051292419 3.69016051292419, 2.0223650932312 2.0223650932312, , 5.03910875320435 5.03910875320435, 0.0, 0.0, 0.0, 2.3848934173584 2.3848934173584, 0.0, 0.0, 17.0, 8.59385776519775, 0.0, 0.0, 0.280820846557617, 9.09090900421143, 5.03658103942871, 0.0, , -0.0162514057010412, , 0.0, 3.1640625, , 4.45943164825439, -0.115922793745995, 1.04875481128693, 0.0, , 1.60000002384186, 4.76762008666992, , 0.0, 0.0, -0.0690034627914429, 0.0, , , 4.19739627838135, , 0.0, 0.000419377931393683, 0.494387745857239, 2.53098058700562, 0.0, 0.0, 0.0, 0.0, 1.52339267730713, 0.0, 0.0, 0.666666686534882, 0.753461480140686, 0.0, , 0.0, 0.0, 0.181443691253662, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 59.0499992370605, 0.0180421955883503, 0.0, 0.0899004265666008, 89.0, , 0.0, , , 20.2299995422363, 0.0, 0.0, 0.400000005960464, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, , , 140.0, 0.0, 0.0, 0.0453609228134155, 0.0, 0.226804599165916, , 0.0, 0.0, 0.0, 6.0, 0.0, , 3.04182171821594, , 0.0, , 0.0, , 0.0, 0.0, 42.6254844665527, , 19.1390419006348, 54.0, 816.74267578125, 0.0, 0.0, 0.0, 0.0, 8.06013774871826, , 32.2780838012695, 0.0, 928.669799804688, , 0.0, 4.06874370574951, 59.3483276367188, , 0.653423190116882, 0.0, 1254.63745117188, , 0.0, 3.36055588722229, , 38.4285202026367, 0.0, , 1133.80932617188, 2.82485914230347, , 0.290098965167999, 501.830200195312, 1.35166883468628, , 0.0, , 0.0, 0.0, 0.701646268367767, 1.0, 0.0, , 0.0, 0.306734055280685, 0.0, , 0.0787403881549835, 0.0, 0.0, 0.0, 
COC(=O)c1ccc(cc1)N(=O)=O, 0.0, 1.31037068367004, , , , , 0.0, 2.0, 2.12969565391541 2.12969565391541, 0.444003134965897 0.444003134965897, , 2.33282566070557 2.33282566070557, 0.427365094423294 0.427365094423294, , 2.29763031005859 2.29763031005859, , 0.0, 0.0, 0.360342979431152 0.360342979431152, 0.0, 0.0, 17.0, 9.84493541717529, 0.0, , 0.340107887983322, 11.0769233703613, 6.14706563949585, 0.0, , -0.174256935715675, , 1.0, 5.02422142028809, , 4.70043992996216, 0.0727529898285866, 0.902368903160095, , , 3.0, 5.30440902709961, , 0.0, 0.0, -0.0303171742707491, 0.0, , , 4.20799398422241, , 0.894427180290222, 0.0115666436031461, 0.284517794847488, 2.7140154838562, 0.0, 0.908560276031494, 0.0, 0.0, 1.83241188526154, 0.0, 0.0, 1.0, 1.24490690231323, , , 0.0, , 0.910866022109985, 4.0, , 0.0, 0.0, 0.0, 0.0, , 0.0, , 0.0, 244.050003051758, 0.0277777779847383, 0.0, 0.0263114888221025, 153.0, , 0.0, , , 72.120002746582, 0.0, 1.0, 0.5, 0.0, 0.0, , , , 0.0, 0.0, 0.0, , , 262.0, 0.0, 0.0, 0.0833333358168602, 0.0, 0.0962250456213951, , , , 3.30192732810974, 5.0, , , 7.06555128097534, , , , 0.0, , 0.0, , 16.4578647613525, , 15.2693929672241, 60.0, 524.327514648438, 0.0, 0.0, , 0.0, 6.88960790634155, , 20.2096767425537, 0.650697648525238, 582.343811035156, , 0.0, 3.47661900520325, 20.3211975097656, , 0.236803397536278, 0.650697648525238, 739.125427246094, , 0.0, 2.295565366745, , 14.8229207992554, 0.0, , 672.144836425781, 1.4992208480835, , 0.0263114888221025, 422.677947998047, 0.837080180644989, , 1.0, , 0.0, 0.0, 0.492020964622498, , 0.0, , , 0.221921861171722, 0.0, , 0.102668054401875, 1.0, , 0.0, 
C=CC(=O)OC1CCCCC1, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.86186808347702 0.86186808347702, 0.28739070892334 0.28739070892334, 0.0, 1.07640624046326 1.07640624046326, 0.377112537622452 0.377112537622452, 0.0, 1.26007962226868 1.26007962226868, 0.0, 0.0, 0.0, 0.401226162910461 0.401226162910461, 0.0, 0.0, 11.0, 8.10444831848145, 0.0, 0.0, 0.267305880784988, 9.09090900421143, 5.3256983757019, 0.0, 0.0, -0.174462333321571, 0.0, 1.0, 4.79289960861206, 0.0, 4.45943164825439, 0.0612367428839207, 0.492799282073975, 0.0, 0.0, 3.26530623435974, 4.25315809249878, 0.0, 0.0, 0.0, -0.0104256104677916, 0.0, 0.0, 0.0, 3.15737056732178, 0.0, 1.39613628387451, -0.0094142397865653, 0.0, 2.15854430198669, 0.0, 0.70710676908493, 0.0, 5.0, 1.62123441696167, 0.0, 0.0, 0.75, 0.713373184204102, 0.0, 0.0, 0.0, 1.0, 0.402368932962418, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 515.02001953125, 0.102062076330185, 0.0, 0.0416666679084301, 118.0, 0.0, 0.0, 0.0, 0.0, 26.2999992370605, 1.0, 0.0, 0.428571432828903, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 168.0, 0.0, 0.0, 0.102062076330185, 1.0, 0.0721687823534012, 0.0, 0.0, 0.0, 6.40992593765259, 6.0, 0.0, 0.0, 5.14491653442383, 0.0, 0.0, 0.0, 1.0, , 0.0, 1.0, 12.5489377975464, 0.0, 11.9962759017944, 48.0, 502.193420410156, 0.0, 1.0, 0.0, 0.0, 6.71383762359619, 0.0, 15.1028366088867, 0.0, 531.114685058594, 0.0, 0.0, 4.15737056732178, 12.6604595184326, 0.0, 0.165963649749756, 0.5, 617.490844726562, 0.0, 0.0, 2.90102982521057, 0.0, 8.99627590179443, 0.0, , 504.780609130859, 2.00168609619141, 0.0, 0.0, 342.497833251953, 1.39536130428314, 0.0, 0.0, 0.0, 0.0, 0.0, 0.99775218963623, 0.0, 0.0, 0.0, 0.0, 0.27250462770462, 0.0, 0.0, 0.133764311671257, 2.0, 0.0, 0.0, 0.0
O=Cc1ccccc1O, 0.0, 1.0, , , , , 0.0, 2.0, 1.06903564929962 1.06903564929962, 0.279316931962967 0.279316931962967, , 1.40829122066498 1.40829122066498, 0.260628938674927 0.260628938674927, , 1.30473780632019 1.30473780632019, , 0.0, 0.0, 0.203779503703117 0.203779503703117, 0.0, 0.0, 10.0, 6.69023466110229, 0.0, , 0.213321149349213, 7.11111116409302, 4.3425350189209, 0.0, , -0.0543274320662022, , 0.0, 3.23966932296753, , 4.16992521286011, -0.0156051628291607, 0.402368932962418, , , 1.70414197444916, 3.43006896972656, , 0.0, 0.0, -0.0910379067063332, 0.0, , , 2.81349611282349, , 0.0, 0.0551012977957726, 0.117851130664349, 1.99955224990845, 0.0, 0.0, 0.0, 0.0, 1.20977282524109, 0.0, 0.0, 0.666666686534882, 0.469913214445114, , , 0.0, , 0.176776692271233, 4.0, , 0.0, 0.0, 0.0, , , 0.0, , 0.0, 153.020004272461, 0.0277777779847383, 0.0, 0.0284601077437401, 67.0, , 0.0, , , 37.2999992370605, 1.0, 1.0, 0.400000005960464, 0.0, 0.0, , , , 0.0, 0.0, 0.0, , , 86.0, 0.0, 0.0, 0.0833333358168602, 0.0, 0.142258897423744, , , , 5.08567523956299, 5.0, , , 5.67623996734619, , , , 0.0, , 0.0, , 10.5489377975464, , 9.66418361663818, 40.0, 374.6103515625, 0.0, 0.0, , 0.0, 4.74221324920654, , 11.9962759017944, 0.25, 405.678802490234, , 0.0, 2.5753345489502, 11.6604595184326, , 0.147883057594299, 0.0, 487.115997314453, , 0.0, 1.67666685581207, , 6.77074480056763, 0.0, , 380.551849365234, 1.06372153759003, , 0.0215165745466948, 142.357681274414, 0.587186932563782, , 0.0, , 0.0, 0.0, 0.315203547477722, , 0.0, , , 0.0813550129532814, 0.0, , 0.0202667620033026, 1.0, , 0.0, 
CCCSSCCC, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0 0.0, 0.0, 0.0 0.0, 0.0 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 5.0, 6.24264049530029, 0.0, 0.0, 0.0232434086501598, 8.0, 3.91421365737915, 0.0, 0.0, -0.0027900175191462, 0.0, 0.0, 7.0, 0.0, 4.0, -0.013208587653935, 0.0, 0.0, 0.0, 7.19999980926514, 2.41421365737915, 0.0, 0.0, 0.142857149243355, 0.00250104675069451, 0.0, 0.0, 0.0, 1.45710682868958, 0.0, 2.87443280220032, 0.00156295159831643, 0.0, 0.853553414344788, 0.0, 0.0, 0.0, 4.0, 0.478553384542465, 0.0, 0.0, 0.75, 0.25, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 385.019989013672, 0.0, 0.0, 0.0, 74.0, 0.0, 0.0, 0.0, 0.0, 50.5999984741211, 0.0, 0.0, 0.428571432828903, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 84.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.40685200691223, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 20.2555065155029, 0.0, 16.4673233032227, 26.0, 577.820068359375, 0.0, 0.0, 0.0, 0.0, 6.94842290878296, 0.0, 12.6791410446167, 0.0, 536.88134765625, 0.0, 0.0, 5.03687238693237, 11.6791410446167, 0.0, 0.0, 0.0, 464.163787841797, 2.0, 0.0, 3.64900183677673, 0.0, 7.33957052230835, 0.0, , 367.315826416016, 2.74539113044739, 0.0, 0.0, 264.881225585938, 1.91809749603271, 0.0, 2.0, 0.0, 0.0, 0.0, 1.07540082931519, 0.0, 0.0, 0.0, 0.0, 0.561797738075256, 0.0, 0.0, 0.280898869037628, 0.0, 0.0, 0.0, 0.0
CCOP(=S)(SCSC(C)(C)C)OCC, 7.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.18566012382507 2.18566012382507, 4.59107398986816 4.59107398986816, 0.0, 3.0909903049469 3.0909903049469, 7.70150947570801 7.70150947570801, 0.0, 2.10485434532166 2.10485434532166, 0.0, 0.0, 0.0, 7.24458932876587 7.24458932876587, 0.0, 0.5, 16.0, 11.9497470855713, 0.0, 0.0, 0.323013633489609, 15.0, 6.8284273147583, 0.0, 0.0, -0.255111306905746, 0.0, 0.0, 6.55401659011841, 0.0, 4.90689039230347, 0.203384175896645, 2.48743677139282, 0.0, 0.0, 7.875, 6.72487354278564, 0.0, 0.0, 1.94994282722473, -0.193389430642128, 0.530330061912537, 0.0, 0.0, 3.41421365737915, 0.0, 3.59944701194763, 0.121190220117569, 0.0, 2.62760186195374, 0.0, 0.0, 0.0, 3.0, 1.15533006191254, 0.0, 2.29578280448914, 1.0, 1.03033006191254, 0.0, 0.0, 0.0, 0.0, 0.353553384542465, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1015.05999755859, 0.0, 0.0, 0.0, 176.0, 1.0, 0.0, 0.0, 0.0, 110.959999084473, 0.0, 1.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 412.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.721124768257141, 2.0, 40.5826110839844, 0.0, 36.3139381408691, 66.0, 1156.08557128906, 0.0, 0.0, 0.0, 0.0, 13.4536924362183, 0.0, 52.6656303405762, 0.0, 1234.228515625, 0.0, 0.0, 10.2177677154541, 36.389705657959, 0.0, 4.52800750732422, 0.0, 1508.74377441406, 2.0, 0.0, 12.2639818191528, 0.0, 41.1720733642578, 0.947782635688782, , 1294.44665527344, 8.61229228973389, 0.0, 0.0, 1126.73022460938, 8.20345878601074, 0.0, 5.0, 0.0, 0.0, 0.0, 5.30291700363159, 0.0, 0.0, 0.0, 0.0, 5.70128536224365, 0.0, 0.0, 1.64316761493683, 0.0, 0.0, 0.0, 0.0
O.CC(C)(O)C(Cl)(Cl)Cl.CC(C)(O)C(Cl)(Cl)Cl, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0 9.0, 7.94174385070801 7.94174385070801, 0.0, 3.0 3.0, 2.54448986053467 2.54448986053467, 0.0, 0.0 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 18.0, 14.0, 0.0, 0.0, 0.426843076944351, 22.2040824890137, 6.5, 0.0, 0.0, -0.146236464381218, 0.0, 0.0, 6.25, 0.0, 5.08746290206909, -0.164087653160095, 5.0, 0.0, 0.0, 9.67901229858398, 9.0, 0.0, 0.0, 4.76220293421648e-06, 0.096902571618557, 1.0, 0.0, 0.0, 4.5, 0.0, 0.0, 0.0, 4.5, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.000425463658757508, 999.0009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.00000021222513e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 628.090026855469, 0.0, 0.0, 0.0, -2064771072.0, 0.0, 0.0, 0.0, 0.0, 40.4599990844727, 0.0, 2.0, 0.999000012874603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 80000000000.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 65.5999298095703, 0.0, 26.3746089935303, 76.0, 1027.05688476562, 0.0, 0.0, 0.0, 0.0, 14.1977872848511, 0.0, 83.9794998168945, 9.99999971718069e-10, 1098.83435058594, 0.0, 0.0, 6.34889364242554, 59.0127639770508, 0.0, 4.78086137771606, 0.0, 1452.37145996094, 0.0, 0.0, 8.67601680755615, 0.0, 0.0, 0.952538251876831, , 865.379821777344, 4.16231918334961, 0.0, 3.6535382270813, 0.0, 0.0, 0.0, 4.0, 0.0, 2.2433910369873, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
