SMILES,VP-2,VC-4,MDEO-22,MDEC-44,VP-3,VC-5,C1SP1,VP-4,VC-6,C1SP2,khs.ssNH,ATSc1,C1SP3,VP-5,khs.dNH,ATSc2,VP-6,ATSc3,Zagreb,MDEN-22,SPC-4,khs.ddsN,VP-7,ATSc4,MDEN-23,SPC-5,khs.sBr,ATSc5,SPC-6,khs.sssN,khs.tN,ECCEN,VPC-4,khs.dsN,MDEC-22,VPC-5,geomShape,MDEC-23,VCH-3,Kier1,khs.dsCH,khs.aaN,VPC-6,MDEC-24,VCH-4,C4SP3,khs.sNH2,Kier2,khs.aaO,VCH-5,Kier3,khs.aaaC,VCH-6,khs.ssO,khs.sCl,TPSA,VCH-7,khs.sCH3,SCH-3,khs.aaS,khs.ssssC,SCH-4,SCH-5,khs.ssS,SCH-6,MDEN-33,SP-0,SP-1,khs.sOH,SC-3,C3SP2,SC-4,SP-2,ATSm1,SC-5,MDEO-11,MDEC-33,khs.dO,SP-3,khs.sF,ATSm2,MDEO-12,MDEC-34,SP-4,ATSm3,khs.aasC,SP-5,ATSm4,SP-6,ATSm5,SP-7,khs.sssCH,PetitjeanNumber,fragC,MDEN-11,ATSp5,MDEN-12,MDEN-13,khs.aaNH,MDEC-11,khs.ssCH2,MDEC-12,C2SP1,TopoPSA,topoShape,MDEC-13,C2SP2,VAdjMat,VP-0,MDEC-14,khs.ddssS,khs.dssC,khs.aaCH,khs.aasN,VP-1
InChI%3D1S%2FC7H15Cl2N2O2P%2Fc8-2-4-10-14%2812%2911%286-3-9%295-1-7-13-14%2Fh1-7H2%2C%28H%2C10%2C12%29,4.24890756607056,51.3800010681152,0,0,2.88193941116333,0.946923434734344,19,2.16484761238098,0.144337564706802,689.76708984375,1,0.0721687823534012,701.925476074219,1.55598962306976,0,0.378565520048141,0.758107721805573,0.0250125098973513,0.27629292011261,0,2.18041300773621,0,0.390322476625443,0.0862803980708122,0.5,3.33692455291748,0,0.0125062549486756,4.0737771987915,1,0,0,0.898287653923035,0,0.0433229357004166,1.35477447509766,0,0.0699819251894951,162,12.0714282989502,0,0,1.61784827709198,0,0,0,0,5.77777767181396,0,0,3.27272725105286,0,0,1,2,0,0.0721687823534012,0,0,0,0,6,1,0,0,0,10.4413108825684,6.72649192810059,0,0.5,868.334594726562,0,5.48896408081055,37.3448333740234,1,6.77558326721191,0,1,4.27465677261353,0,27.6194343566895,0,0,3.22316241264343,32.3978004455566,0,2.53118348121643,31.7766342163086,1.22888016700745,33.3348693847656,0.650524497032166,0,0.5,659.070007324219,0,307,0,0,0,0.174230858683586,7,0,641.551086425781,0,0,0,855.246337890625,4.80735492706299,9.65240097045898,0,0,0,0,0,6.06197643280029
InChI%3D1S%2FC10H9Cl7%2Fc1-4-6%282%2C3%298%2813%295%2811%297%284%2C12%299%2814%2C15%2910%288%2C16%2917%2Fh5H%2C1H2%2C2-3H3,9.32194328308105,0,0,6.08914184570312,9.79202079772949,3.64054441452026,48,6.67425060272217,0.549839675426483,3153.40771484375,0,1.71201908588409,2676.76049804688,4.2209939956665,0,3.93717741966248,2.21372103691101,0.610091984272003,4.02630805969238,0,12.2385129928589,0,0.772060513496399,4.80915307998657,0,21.0043907165527,0,2.17754030227661,35.2167282104492,0,0,0,13.6429405212402,0,0.594636619091034,23.1522674560547,0,2.39115405082703,140,13.4320983886719,0,0,39.0488357543945,1.14471423625946,0,1,0,2.77777767181396,0,0,0.87111109495163,0,0.0777510553598404,0,7,0,0.601175129413605,2,1,0,5,2,3,0,2,0,13.6547002792358,7.30940103530884,0,0,5907.18359375,0,8.90010547637939,70.9892730712891,0.666666686534882,0,0,0,9.29364204406738,0,31.6621608734131,0,2.7494592666626,6.48378610610962,82.6533050537109,0,4.19591283798218,173.920974731445,2.22816467285156,128.642578125,0.801135063171387,1,0.400000005960464,457.070007324219,0.5,376,6.33538293838501,6.33538293838501,0,2.29086518287659,0,0,2390.52758789062,0,0,0,5710.5244140625,5.08746290206909,14.2217111587524,0.0721687823534012,0,1,0,0,7.48723745346069
InChI%3D1S%2FC2H6N2O%2Fc1-4%282%293-5%2Fh1-2H3,0.928863227367401,32.6699981689453,0,0,0.163299322128296,0.40824830532074,2,0,0,89.8000946044922,0,0,0,0,0,0.200000002980232,0,0,0,0,0.40824830532074,0,0,0,0,0,0,0,0,1,0,0,0.0816496610641479,1,0,0,0,0,19,5,0,0,0,0.5,0,0,0,2.25,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.28445720672607,2.27005553245544,0,1,27.2843933105469,0,1.80209517478943,6.49444532394409,0.5,0,0,1,0.816496610641479,0,5.24582433700562,0,0,0,4.88583660125732,0,0,2.66418385505676,0,0,0,0,0.333333343267441,80.0299987792969,0,18,0,0,0,0,0,0,103.42862701416,0,0,0,79.2500381469727,3.32192802429199,3.30267548561096,0,0,0,0,0,1.27700138092041
InChI%3D1S%2FC17H17ClO3%2Fc1-17%282%2C16%2819%2920-3%2921-15-10-6-13%287-11-15%2912-4-8-14%2818%299-5-12%2Fh4-11H%2C1-3H3,5.57166004180908,35.5299987792969,1.57125854492188,2.0800838470459,3.33383083343506,2.08073353767395,31,2.06583952903748,0.20412415266037,1477.47668457031,0,0.144337564706802,1540.85986328125,1.28309404850006,0,1.12360525131226,0.685382962226868,0.102062076330185,0.576132595539093,0,4.12805366516113,0,0.392142742872238,0.103465132415295,0.816496610641479,5.11439657211304,0,0.0170103460550308,5.82603883743286,0,0,0,1.43263149261475,0,0.0555555559694767,1.59116077423096,0,0.0706150457262993,426,17.3553714752197,0,0,1.47534155845642,0.944940805435181,0,1,0,7.51300716400146,0,0,4.73338222503662,0,0,2,1,0,0.16666667163372,3,0,0,1,2,10,0,3,0.333333343267441,15.4578189849854,9.9198522567749,0,0,1908.12280273438,0,9.30275917053223,31.0361614227295,0.857142865657806,9.90748405456543,3.53533577919006,1,7.37979888916016,0,25.6121978759766,14.4015293121338,2.88494110107422,5.11881542205811,38.0025863647461,4,3.89253330230713,38.7770576477051,2.48553776741028,28.2801055908203,1.7287585735321,0,0.461538463830948,1101.0400390625,2.45254445075989,1040,1.42066359519958,0,0,0.23848395049572,0,0,1299.17041015625,0,0,0,1996.11413574219,5.39231729507446,12.9774408340454,0,0,1,8,0,6.93442583084106
InChI%3D1S%2FC7H14N2O%2Fc1-3-4-5-6-8-9%282%297-10%2Fh6-7H%2C3-5H2%2C1-2H3,2.11935091018677,32.6699981689453,0,0,1.10311305522919,0.288675129413605,8,0.509152948856354,0,367.139739990234,0,0,230.623107910156,0.242425292730331,0,0.115470051765442,0.118828162550926,0,0,0,0.492799282073975,0,0.0740175619721413,0,0,0.348461717367172,0,0,0.246399641036987,1,0,0,0.113807119429111,1,0,0.0743570029735565,0,0,109,10,2,0,0.0525783412158489,0.142857149243355,0,1,0,7.11111116409302,0,0,7,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,7.81999111175537,4.80806064605713,0,1,298.146514892578,0,3.3627552986145,11.4944448471069,1,4.32963848114014,3.10267162322998,1,2.24740028381348,0,10.1906356811523,0,0,1.12370014190674,10.218207359314,0,0.669575989246368,9.21792888641357,0.378354996442795,6.66446256637573,0.246399641036987,0,0.5,439.029998779297,0,153,0,0,0,0,3,0,382.152954101562,0,0,0,355.513732910156,4.32192802429199,6.57869625091553,0,0,0,0,0,3.51466870307922
InChI%3D1S%2FC8H20N2%2Fc1-3-5-7-10%289%298-6-4-2%2Fh3-9H2%2C1-2H3,2.74307560920715,29.2600002288818,0,0,1.5977611541748,0.288675129413605,8,0.834212124347687,0,437.847290039062,0,0,307.020416259766,0.564294874668121,0,0.129099443554878,0.21401558816433,0,0,0,0.40824830532074,0,0.111803397536278,0,0,0.433012694120407,0,0,0.492799282073975,1,0,0,0.182574182748795,0,0,0.193649172782898,0,0,105,10,0,0,0.220386534929276,0.125,0,0,1,7.11111116409302,0,0,7,0,0,0,0,1,0,2,0,0,0,4,4,0,0,0,7.81999111175537,4.80806064605713,0,0,374.223999023438,0,3.38962864875793,10.7199764251709,1,6.12046384811401,3.65134453773499,0,2.10095357894897,0,9.69235897064209,0,0,1.24950933456421,9.66474056243896,0,0.901047587394714,8.66474056243896,0.27629292011261,7.66474103927612,0.144337564706802,0,0.5,751.02001953125,0,149,0,0,0,0,6,0,453.650329589844,0,0,0,433.594543457031,4.32192802429199,7.26720476150513,0,0,0,0,0,4.30486822128296
InChI%3D1S%2FC6H4Cl3N%2Fc7-3-1-4%288%296%2810%295%289%292-3%2Fh1-2H%2C10H2,3.03394603729248,26.0200004577637,0,0,1.88746237754822,0.952529728412628,13,1.37034583091736,0,768.861328125,0,0,367.911956787109,0.525758147239685,0,0.588477849960327,0.312152802944183,0,0.272165536880493,0,2.00613451004028,0,0.0272772368043661,0.0944911167025566,0,2.69851565361023,0,0,3.27736973762512,0,0,0,0.952288031578064,0,0.020833333954215,1.34548366069794,0,0.0828964710235596,76,8.10000038146973,0,0,1.3047057390213,0,0,0,1,2.93877553939819,0,0,1.75,0,0,0,3,0,0.0555555559694767,0,0,0,0,0,6,0,0,0,7.72361469268799,4.60906076431274,0,0,836.970642089844,0,4.39026069641113,33.4982490539551,0.666666686534882,0.5,0,0,3.34344482421875,0,16.0213966369629,5.11154460906982,0,2.35571956634521,26.0427951812744,4,1.30466866493225,29.927339553833,0.69780433177948,36.1596565246582,0.111111111938953,0,0.400000005960464,106.040000915527,3.53277564048767,110,0,0,0,0.222222223877907,0,0,691.164611816406,0,0,0,999.722778320312,4.32192802429199,7.1337308883667,0,0,0,2,0,3.64421582221985
InChI%3D1S%2FC6H3Cl3O%2Fc7-3-1-4%288%296%2810%295%289%292-3%2Fh1-2%2C10H,2.9688777923584,20.2299995422363,0,0,1.77611458301544,0.952529728412628,13,1.35156226158142,0,719.2841796875,0,0,346.188537597656,0.493614852428436,0,0.572210788726807,0.306730449199677,0,0.272165536880493,0,2.00613451004028,NA,0.0211288556456566,0.0731925070285797,0,2.69851565361023,NA,0,3.27736973762512,NA,NA,0,0.854016959667206,NA,0.020833333954215,1.26715743541718,0,0.0801852867007256,76,8.10000038146973,0,NA,1.17672204971313,0,0,0,0,2.93877553939819,NA,0,1.75,0,0,NA,NA,0,0.0555555559694767,0,0,NA,0,0,6,NA,0,0,7.72361469268799,4.60906076431274,NA,0,777.693481445312,0,4.39026069641113,33.9127311706543,0.666666686534882,0.5,0,NA,3.34344482421875,NA,16.1873035430908,5.11154460906982,0,2.35571956634521,26.3746089935303,4,1.30466866493225,31.2385787963867,0.69780433177948,36.3255653381348,0.111111111938953,0,0.400000005960464,79.0400009155273,3.53277564048767,110,0,0,NA,0.222222223877907,0,0,646.325500488281,0,0,0,932.21142578125,4.32192802429199,7.00359439849854,0,NA,0,2,NA,3.57914757728577
InChI%3D1S%2FC16H19ClN4O2S%2Fc1-10-4-3-5-12%2811%2810%292%2919-14-8-13%2817%2920-16%2821-14%2924-9-15%2823%2918-6-7-22%2Fh3-5%2C8%2C22H%2C6-7%2C9H2%2C1-2H3%2C%28H%2C18%2C23%29%28H%2C19%2C20%2C21%29,7.09303569793701,114.540000915527,0,0,4.89977693557739,1.58041763305664,33,3.43097805976868,0,1975.638671875,2,0,2231.0625,2.27854037284851,0,0.891886651515961,1.42005097866058,0,0.232307806611061,0.200000002980232,3.09129285812378,0,0.865180850028992,0.104443646967411,0,4.48162126541138,0,0,5.8220682144165,0,0,0,1.62367284297943,2,0.0535190440714359,2.15419459342957,0,0.141539007425308,531,20.3136005401611,0,0,2.43075942993164,0.333333343267441,0,2,0,10.222222328186,0,0,6.68244552612305,0,0,0,1,0,0.136082768440247,2,0,0,0,6,5,1,2,0,17.5267333984375,11.4904022216797,2,0,2561.267578125,0,10.1321659088135,40.8293952941895,1,4.02204656600952,2.4551637172699,0,7.76786422729492,0,32.2849731445312,11.4985065460205,3.82938742637634,5.99651432037354,46.3916473388672,3,4.55765247344971,47.460319519043,2.96308016777039,48.7376441955566,2.03636264801025,2,0.5,1752.07995605469,6.06963872909546,1525,0,0,0,0.348461717367172,4,0,1750.42810058594,1.59817707538605,0,0,2582.20556640625,5.58496236801147,15.3626708984375,0,0,2,3,0,9.23006629943848
InChI%3D1S%2FC13H12Cl2N2%2Fc14-10-6-8%281-3-12%2810%2916%295-9-2-4-13%2817%2911%2815%297-9%2Fh1-4%2C6-7H%2C5%2C16-17H2,4.70290756225586,52.0400009155273,0,0,3.19262623786926,1.35105729103088,24,2.00318169593811,0,1366.18395996094,0,0,1161.79333496094,1.32037937641144,0,0.729695737361908,0.750921726226807,0,0.333333343267441,0,2.9750542640686,0,0.380648612976074,0.109108947217464,0,3.38035488128662,0,0,4.61595249176025,0,0,0,1.29484522342682,0,0.0481125228106976,1.36088800430298,0,0.116352938115597,274,13.4320983886719,0,0,1.53873026371002,0,0,0,2,5.76000022888184,0,0,3.48444437980652,0,0,0,2,0,0.136082768440247,0,0,0,0,0,11,0,2,0,12.4138488769531,8.05855083465576,0,0,1670.65222167969,0,7.5029935836792,33.1454849243164,1,7.25204372406006,0,0,6.08022594451904,0,22.2358455657959,15.8385400772095,0,4.21766519546509,33.4716911315918,6,3.41826200485229,37.3562355041504,2.09337735176086,24.1393203735352,1.29687428474426,0,0.5,628.039978027344,4.50854015350342,552,0,0,0,0.368390560150146,1,0,1203.39184570312,0,0.100000001490116,0,1817.27648925781,5.08746290206909,10.593695640564,0,0,0,6,0,5.89441823959351
InChI%3D1S%2FC11H9N3%2Fc12-10-6-5-8-7-3-1-2-4-9%287%2913-11%288%2914-10%2Fh1-6H%2C%28H3%2C12%2C13%2C14%29,3.55966591835022,48.7700004577637,0,0,2.64156150817871,0.894173979759216,21,1.95370161533356,0,1068.21032714844,1,0,910.453308105469,1.3746292591095,1,0.369396895170212,0.752792119979858,0,0.191638320684433,0,2.13240456581116,0,0.447431862354279,0.0639136508107185,0,3.73455214500427,0,0,5.21580028533936,0,0,0,0.81333202123642,0,0.125042304396629,1.19689846038818,0.70710676908493,0.169292226433754,171,9.2421875,0,1,1.39217174053192,0,0,1,0,3.53875231742859,0,0,1.546875,2,0.0785674229264259,0,0,0,0.37359693646431,0,0,0,0,1,7,0,2,0,9.54360580444336,6.84333658218384,0,0,1356.40576171875,0,6.28625202178955,15.079963684082,0.75,5.75777912139893,0,0,5.42673015594482,0,16.8309268951416,11.6125192642212,0,4.83833599090576,24.7170867919922,2,4.03695344924927,22.4956665039062,2.77318382263184,16.1909141540527,1.97690010070801,0,0.428571432828903,494.029998779297,5.14592981338501,274,0,0,1,0.648104131221771,2,0,892.427124023438,0.5,0,0,1542.75354003906,4.80735492706299,7.67082834243774,0.0279508493840694,0,1,4,0,4.73167085647583
InChI%3D1S%2FC6H4ClNO2%2Fc7-5-3-1-2-4-6%285%298%289%2910%2Fh1-4H,2.1157214641571,45.8199996948242,0,0,1.36876165866852,0.705118358135223,12,0.804534733295441,0,494.746337890625,0,0,235.378311157227,0.396142452955246,0,0.265480935573578,0.125693514943123,0,0.232307806611061,0.5,1.49826681613922,1,0.0343719236552715,0.0530159994959831,0,2.17455840110779,0,0,2.13370633125305,0,0,0,0.502757966518402,0,0.0277777779847383,0.537419259548187,0,0.043919637799263,76,8.10000038146973,0,0,0.427615135908127,0,0,0,0,3.40828394889832,0,0,1.99111115932465,0,0,0,1,0,0.0833333358168602,0,0,0,0,0,6,0,0,0,7.56047773361206,4.71521425247192,0,0,500.190124511719,0,4.16961240768433,19.6216793060303,0.666666686534882,3.96540641784668,0,2,3.03412985801697,0,13.2248544692993,4.29827976226807,0,2.33534574508667,18.6744976043701,2,1.34171581268311,20.0064849853516,0.565641164779663,17.3102626800537,0.240562617778778,0,0.400000005960464,106.040000915527,1,114,0,0,0,0.131445854902267,0,0,449.754547119141,0,0,0,612.896240234375,4.32192802429199,5.70700454711914,0,0,0,4,0,2.98305225372314
InChI%3D1S%2FC12H8Cl6O%2Fc13-8-9%2814%2911%2816%295-3-1-2%286-7%283%2919-6%294%285%2910%288%2C15%2912%2811%2C17%2918%2Fh2-7H%2C1H2,9.5818338394165,12.5299997329712,0.908560276031494,0,10.0797109603882,2.89746475219727,46,8.34370040893555,0.291666656732559,3334.74438476562,0,0.857122421264648,3583.46484375,6.72481441497803,0,2.91401886940002,5.05574607849121,0.324377715587616,2.50705695152283,0,9.52286720275879,0,3.38407611846924,2.77244281768799,0,17.3216762542725,0,1.02878987789154,29.225736618042,0,0,2,9.88798713684082,0,1.21997487545013,17.6573753356934,0,3.18710446357727,228,11.6370506286621,0,0,29.6060199737549,0,0.235702261328697,0,0,2.68698358535767,0,0.272165536880493,0.79778391122818,0,0.319035589694977,1,6,0,1.53473019599915,0,0,0,3,0,4,0,6,0,13.5330152511597,8.77572727203369,0,0,5680.6748046875,0,9.94612407684326,66.0509872436523,0.5,0,0,0,10.3291788101196,0,35.3746070861816,4,0,8.91876316070557,76.7012634277344,0,7.42002296447754,143.923767089844,5.76198387145996,115.977783203125,4.07086277008057,6,0.333333343267441,619.070007324219,12.9486093521118,520,10.8432235717773,2.38110160827637,0,3.69101715087891,1,0.136082768440247,2440.63012695312,0,0,0.157134845852852,5913.23291015625,5.24792766571045,13.8828172683716,0.275412440299988,0,2,0,0,8.51693153381348
InChI%3D1S%2FC12H14N4O2S%2Fc1-8-7-9%282%2915-12%2814-8%2916-19%2817%2C18%2911-5-3-10%2813%294-6-11%2Fh3-7H%2C13H2%2C1-2H3%2C%28H%2C14%2C15%2C16%29,5.09433889389038,106.349998474121,0,0,3.15368890762329,2.26496386528015,27,2.12812280654907,0.20412415266037,1584.63977050781,1,0.102062076330185,1731.83532714844,1.27753162384033,0,0.870458662509918,0.815415441989899,0.0361295826733112,0.348461717367172,0.5,3.43296551704407,0,0.335400491952896,0.0830857455730438,0,5.32456398010254,0,0.0120431939139962,6.08337831497192,0,0,0,1.23224484920502,0,0.0422115363180637,1.48014712333679,0.412740916013718,0.0762082859873772,306,15.3900003433228,0,2,1.45091581344604,0.25,0,0,1,6.18549346923828,0,0,4.23140478134155,0,0,0,0,0,0.151374712586403,2,0,0,0,2,9,0,0,0,14.0436058044434,8.86501026153564,0,0,2059.61181640625,0,8.93297672271729,28.1166439056396,1,3.12415194511414,1.73987793922424,2,6.21194410324097,0,29.893159866333,7.8993673324585,2.90183520317078,5.23253726959229,38.7982025146484,5,3.46826529502869,37.8885307312012,2.79305267333984,34.2134399414062,1.05802440643311,0,0.5,814.070007324219,2.60639142990112,722,0,0,0,0.309195280075073,0,0,1386.31140136719,1.5,0,0,2203.11694335938,5.24792766571045,11.0421352386475,0,1,0,5,0,6.40692186355591
InChI%3D1S%2FC10H14N2O2%2Fc1-3-14-10-5-4-8%286-9%2810%2911%2912-7%282%2913%2Fh4-6H%2C3%2C11H2%2C1-2H3%2C%28H%2C12%2C13%29,2.81415867805481,67.8399963378906,0,0,1.58411419391632,1.01474142074585,17,1.07918167114258,0,769.311462402344,0,0,700.105895996094,0.628866016864777,0,0.316794484853745,0.280694365501404,0,0.117851130664349,0,1.60537827014923,0,0.139237225055695,0.0196418557316065,0.142857149243355,2.43320798873901,0,0,2.93088245391846,0,0,0,0.435097366571426,1,0.0240562614053488,0.557734251022339,0.25,0.0344681032001972,182,12.0714282989502,0,0,0.544049918651581,0.111111111938953,0,1,1,5.77777767181396,0,0,3.96000003814697,0,0,1,0,0,0.0680413842201233,2,0,0,0,3,6,0,0,0,10.5520420074463,6.63022899627686,1,0,908.439636230469,0,5.83466577529907,16.268913269043,0.800000011920929,2.33481526374817,2.00593781471252,0,3.91976571083069,0,15.4948320388794,7.18844223022461,2.05947661399841,3.25076985359192,20.712760925293,3,2.28936100006104,19.2144832611084,1.36763274669647,16.8548202514648,0.818795144557953,0,0.444444447755814,602.039978027344,2.40685200691223,328,0,0,0,0.164266422390938,1,0,703.625732421875,0,0,0,978.442321777344,4.80735492706299,8.31918334960938,0,0,1,3,0,4.39743566513062
InChI%3D1S%2FC2H3ClO%2Fc3-1-2-4%2Fh2H%2C1H2,0.629576742649078,17.0699996948242,0,0,0.188982233405113,0,1,0,0,73.0770034790039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,1,0,0,0,0,1,0,3,0,0,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3.41421365737915,1.91421353816986,0,0,15.6424789428711,0,1,12.4872226715088,0.5,1,0,1,0.5,0,5.28382921218872,0,0,0,4.28382921218872,0,0,3.93198561668396,0,0,0,0,0.333333343267441,24.0200004577637,0,10,0,0,0,0,1,0,92.2391052246094,0,0,0,42.6243476867676,3,2.82659864425659,0,0,0,0,0,1.44573426246643
InChI%3D1S%2FC24H31Cl2N5O7%2Fc1-2-14-21%2835%2930-16%2810-32%2922%2836%2929-15%2812-6-4-3-5-7-12%298-18%2834%2927-17%2811-33%2924%2838%2931-9-13%2825%2919%2826%2920%2831%2923%2837%2928-14%2Fh3-7%2C13-17%2C19-20%2C32-33H%2C2%2C8-11H2%2C1H3%2C%28H%2C27%2C34%29%28H%2C28%2C37%29%28H%2C29%2C36%29%28H%2C30%2C35%29,9.91901016235352,191.130004882812,0,0,7.32613372802734,2.69691157341003,66,4.81914091110229,0,3273.79467773438,0,0,5307.51708984375,3.11802864074707,0,1.40929567813873,1.82232105731964,0,0.8179891705513,3.0884165763855,6.73656511306763,0,1.06005012989044,0.370145112276077,0,10.4795894622803,0,0,14.8622303009033,1,0,0,3.1832914352417,4,0.230946183204651,3.98633313179016,0,0.307199597358704,845,32.5137481689453,0,0,4.72932100296021,0,0,5,0,15.2908163070679,0,0,8.28341865539551,0,0.0785674229264259,0,2,0,0.349918752908707,1,0,0,0,4,14,0,1,0,27.9823989868164,18.1029930114746,6,0.907166600227356,5012.822265625,0,16.0511131286621,60.6467323303223,0.444444447755814,9.02996730804443,1.35092091560364,1,13.6519556045532,0,48.0561561584473,25.1398105621338,2.29744696617126,10.9723310470581,71.5578842163086,1,8.37149620056152,95.026123046875,5.23039579391479,97.2655029296875,3.71516728401184,7,0.307692319154739,3635.13989257812,19.2144622802734,4162,0,0,0,0.494111806154251,5,0,2794.82080078125,1.31381452083588,0,0,4550.19775390625,6.24792766571045,22.0591220855713,0.0608580633997917,0,5,5,0,12.8881978988647
InChI%3D1S%2FC10H9Cl4O4P%2Fc1-16-19%2815%2C17-2%2918-10%285-11%296-3-8%2813%299%2814%294-7%286%2912%2Fh3-5H%2C1-2H3,5.01549291610718,54.5699996948242,0,0,3.59411907196045,1.93663287162781,30,2.09565162658691,0.176776692271233,1330.04467773438,0,0,1513.76220703125,1.43395364284515,0,0.804750144481659,0.720889091491699,0.0186432246118784,0.330933094024658,0,4.22742748260498,0,0.307068049907684,0.171398758888245,1.5,5.31957340240479,0,0,6.78714323043823,0,0,1,1.72501111030579,0,0.020833333954215,1.88407516479492,0,0.0812850072979927,260,17.0526313781738,1,0,2.41619873046875,0.25,0,1,0,7.13580226898193,0,0,4.23140478134155,0,0,3,4,0,0.0555555559694767,2,0,0,0,0,5,0,1,1.5,14.6293916702271,8.86352062225342,0,0,1867.7900390625,0,7.95732975006104,58.5993041992188,0.800000011920929,0.908560276031494,1.00943446159363,1,6.68179798126221,0,37.5442314147949,8.04132747650146,1.71603500843048,4.3146333694458,50.7096786499023,4,3.38010263442993,63.0693283081055,2.01213026046753,62.7333717346191,0.998791873455048,0,0.444444447755814,442.089996337891,5.08567523956299,690,0,0,0,0.198741674423218,0,0,1166.32177734375,0,0,0,1811.876953125,5.24792766571045,13.0717735290527,0,0,1,2,0,6.66548347473145
InChI%3D1S%2FC12H5Cl5%2Fc13-8-3-1-2-6%2810%288%2915%297-4-5-9%2814%2912%2817%2911%287%2916%2Fh1-5H,5.27258253097534,0,0,0,4.38945341110229,1.32092034816742,29,2.48529291152954,0,1767.8701171875,0,0,1869.2861328125,1.57658743858337,0,0.89687442779541,0.923287570476532,0,0.595967054367065,0,3.80681467056274,0,0.493792295455933,0.368599057197571,0,5.32990312576294,0,0,7.59777164459229,0,0,0,2.45212435722351,0,0.0448895953595638,2.89048099517822,0,0.147867605090141,220,13.4320983886719,0,0,3.57990097999573,0,0,0,0,5.32544374465942,0,0,2.55999994277954,0,0,0,5,0,0.12359693646431,0,0,0,0,0,10,0,2,0,12.5769853591919,8.01974487304688,0,0,2520.91015625,0,7.36788129806519,55.5637664794922,1,3.83851957321167,0,0,6.67738246917725,0,27.7586860656738,12.614465713501,0,4.72052145004272,45.5173721313477,7,3.54300498962402,75.5591125488281,2.27921915054321,51.1818656921387,1.38600671291351,0,0.5,257.049987792969,9.33325862884521,484,0,0,0,0.374108165502548,0,0,1508.69165039062,0,0,0,2472.03686523438,5.08746290206909,12.0562181472778,0,0,0,5,0,6.48943424224854
InChI%3D1S%2FC8H10N2O%2Fc1-6-2-4-7%285-3-6%2910-8%289%2911%2Fh2-5H%2C1H3%2C%28H3%2C9%2C10%2C11%29,2.33963227272034,56.1100006103516,0,0,1.31430613994598,0.901047587394714,11,0.773613035678864,0,577.956237792969,1,0,348.459045410156,0.514938712120056,1,0.305901706218719,0.188523501157761,0,0,0,1.05047678947449,0,0.0761425420641899,0,0,1.38447082042694,0,0,1.6854807138443,0,0,0,0.358292639255524,0,0.0277777779847383,0.347525507211685,0.5,0.0416666679084301,115,9.09090900421143,0,0,0.360471665859222,0,0,0,0,4.13265323638916,0,0,3.26530623435974,0,0,0,0,0,0.0833333358168602,1,0,0,0,1,5,0,1,0,8.26758480072021,5.18154048919678,1,0,559.677734375,0,4.75544691085815,12.4944448471069,0.75,3.30192732810974,1.63299322128296,0,2.94016623497009,0,11.8306474685669,6.29469060897827,1.04004192352295,2.23148417472839,15.7992906570435,2,1.74555850028992,11.8306474685669,0.788991153240204,9.16273975372314,0.532657027244568,0,0.428571432828903,331.029998779297,0.965489387512207,166,0,0,0,0.142258897423744,0,0,536.6259765625,0,0,0,707.177551269531,4.45943164825439,6.25661468505859,0,0,1,4,0,3.29497408866882
InChI%3D1S%2FC15H11NO2%2Fc1-8-6-7-11-12%2813%288%2916%2915%2818%2910-5-3-2-4-9%2810%2914%2811%2917%2Fh2-7H%2C16H2%2C1H3,4.42252826690674,60.1599998474121,0,0,3.35151839256287,1.33241188526154,35,2.3164176940918,0,1571.24890136719,0,0,1942.91186523438,1.65098083019257,0,0.597574770450592,0.93836784362793,0,0.601001560688019,0.200000002980232,3.985595703125,0,0.546919941902161,0.155536323785782,0,6.73738718032837,0,0,10.8864765167236,0,0,2,1.38155233860016,0,0.0642361119389534,1.8607474565506,0,0.129106134176254,237,13.0050001144409,0,0,2.42774963378906,0,0,0,1,4.83555555343628,0,0,1.98347103595734,0,0,0,0,0,0.175925925374031,1,0,0,0,1,7,0,5,0,12.861442565918,8.6090612411499,0,0,2515.92114257812,0,7.98535537719727,19.9089260101318,1,5.15518665313721,1.22054314613342,2,7.46243953704834,0,20.8303699493408,15.9953508377075,2.41710042953491,6.25888252258301,31.660737991333,6,5.26281070709229,38.321475982666,3.4858717918396,34.3729400634766,2.42994666099548,0,0.5,655.030029296875,13.8563365936279,519,0,0,0,0.445511013269424,0,0,1291.48315429688,0,0,0,2338.84375,5.16992521286011,9.85794830322266,0,0,2,6,0,5.68495750427246
