SMILES,khs.tsC,khs.sssGeH,khs.aaaC,ATSc1,VP-2,VCH-3,khs.ssssPb,khs.sGeH3,Kier1,ATSc2,VP-3,VCH-4,khs.aaSe,khs.dSe,MDEO-11,khs.sssAs,Kier2,ATSc3,VP-4,khs.ssNH2,khs.ddC,MDEO-12,Kier3,ATSc4,VP-5,fragC,VCH-5,ATSc5,khs.ssCH2,VP-6,VCH-6,ECCEN,C3SP2,VP-7,SCH-3,VCH-7,C3SP3,MDEN-33,SCH-4,topoShape,khs.ssssBe,WPATH,SCH-5,khs.ssssB,khs.dssSe,C4SP3,C2SP1,khs.ssssC,SCH-6,khs.sssdAs,C2SP2,khs.ssssSi,SCH-7,MDEC-33,C2SP3,MDEC-34,khs.dO,khs.tCH,khs.sF,khs.aasC,khs.dCH2,khs.ssSe,VAdjMat,khs.sPbH3,khs.sNH2,khs.ssSnH2,VC-3,khs.ssBe,khs.sSH,khs.ssssSn,khs.sNH3,khs.sI,VC-4,khs.sssNH,MDEN-11,khs.dS,khs.sSnH3,VC-5,MDEN-12,MDEO-22,khs.dssC,VC-6,MDEN-13,khs.sCH3,khs.ssPbH2,khs.aaNH,khs.sPH2,khs.ssPH,geomShape,khs.dNH,MDEC-11,ATSm1,MDEC-12,ATSm2,khs.sssCH,khs.ssssN,khs.ssBH,ATSp1,MDEC-13,ATSm3,khs.sAsH2,khs.sssB,ATSp2,MDEC-14,khs.sBr,ATSm4,khs.ddssSe,C1SP1,ATSm5,khs.aaCH,khs.aasN,ATSp3,PetitjeanNumber,C1SP2,MDEC-44,khs.sssSnH,khs.sssssAs,ATSp4,khs.ddsN,khs.dsN,C1SP3,WPOL,khs.sSeH,ATSp5,khs.ssSiH2,khs.ssAsH,khs.aaN,khs.sSiH3,VPC-4,khs.aaO,TopoPSA,VPC-5,MDEN-22,khs.sCl,khs.sssssP,khs.dsCH,khs.ssNH,khs.ssO,SP-0,VPC-6,MDEN-23,khs.sssPbH,SC-3,SP-1,Zagreb,khs.ddssS,khs.aaS,SC-4,khs.sLi,SP-2,khs.dsssP,SC-5,SP-3,MDEC-22,khs.ssS,SC-6,SPC-4,khs.sssSiH,SP-4,khs.tN,MDEC-23,khs.dssS,SPC-5,SP-5,khs.sssN,VP-0,MDEC-24,khs.ssssGe,khs.ssGeH2,SPC-6,SP-6,VP-1,SP-7,khs.sssP,khs.sOH
InChI%3D1S%2FC8H8ClNO%2Fc1-6-7%289%293-2-4-8%286%2910-5-11%2Fh2-5H%2C1H3%2C%28H%2C10%2C11%29,0.0,,0.0,0.173288702964783,2.53573107719421,0.0,,,9.09090900421143,-0.121180921792984,1.84538280963898,0.0,,,0.0,,4.13265323638916,0.0598193369805813,0.967698037624359,0.0,0.0,0.0,2.21453285217285,-0.042984988540411,0.525134742259979,251.029998779297,0.0,0.0484238862991333,0.0,0.207572743296623,0.0240562614053488,101.0,1.0,0.0749108344316483,0.0,0.0620917864143848,0.0,0.0,0.0,1.0,0.0,154.0,0.0,0.0,,0.0,0.0,0.0,0.0680413842201233,,5.0,,0.184195280075073,2.38110160827637,0.0,0.0,,0.0,,3.0,0.0,,4.45943164825439,,0.0,,0.353213131427765,0.0,,,0.0,,0.0,,0.0,,,0.114106573164463,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.821414470672607,,0.0,19.8472099304199,1.15470051765442,13.6161994934082,0.0,,0.0,610.031677246094,1.88988161087036,18.7893104553223,,0.0,671.35546875,0.0,,20.6858596801758,,0.0,14.2243795394897,3.0,,850.2587890625,0.5,0.0,0.0,,,756.562133789062,,,1.0,14.0,,400.731109619141,,,,,0.853322386741638,,32.5900001525879,0.841634333133698,0.0,,,1.0,,,8.26758480072021,0.847014546394348,0.0,,0.594819009304047,5.25321865081787,50.0,,,0.0,0.0,4.31605911254883,,0.232307806611061,3.53498530387878,2.70160007476807,,0.0,1.63774406909943,,2.47043418884277,,5.55315780639648,,2.14705300331116,1.68295919895172,,6.837721824646,0.0,,,2.6682186126709,0.82509046792984,3.55096817016602,0.350158929824829,,
InChI%3D1S%2FC9H12%2Fc1-7-4-5-8%282%299%283%296-7%2Fh4-6H%2C1-3H3,0.0,,0.0,0.00474509876221418,2.58771324157715,0.0,,,7.11111116409302,-0.000931941729504615,1.66241073608398,0.0,,,0.0,,2.72222232818604,-0.00120459171012044,0.891346037387848,0.0,0.0,0.0,1.70414197444916,-0.00050750479567796,0.562731385231018,369.0,0.0,-0.000665234925691038,0.0,0.186004236340523,0.0240562614053488,67.0,3.0,0.0240562614053488,0.0,0.0721687823534012,0.0,0.0,0.0,0.666666686534882,0.0,84.0,0.0,0.0,,0.0,0.0,0.0,0.0680413842201233,,3.0,,0.20412415266037,1.65096366405487,0.0,0.0,,0.0,,3.0,0.0,,4.16992521286011,,0.0,,0.455341815948486,0.0,,,0.0,,0.0,,0.0,,,0.0833333358168602,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,,,0.550435662269592,0.0,0.766309440135956,9.0,3.47938084602356,9.0,0.0,,0.0,487.7451171875,4.44149208068848,12.0,,0.0,525.672973632812,0.0,,10.0,,0.0,4.0,3.0,,663.194458007812,0.400000005960464,0.0,0.0,,,510.820190429688,,,3.0,10.0,,182.159240722656,,,,,0.790402293205261,,0.0,0.711787641048431,0.0,,,0.0,0.0,,6.85337114334106,0.838514804840088,0.0,,0.760079681873322,4.19837713241577,42.0,,,0.0,0.0,3.87279200553894,,0.16666667163372,2.86036610603333,1.65096366405487,,0.0,1.47827804088593,,1.81676292419434,0.0,5.85380077362061,,1.55802857875824,1.33160018920898,,6.23205089569092,0.0,,,2.07593297958374,0.504473328590393,3.23803377151489,0.0680413842201233,,
InChI%3D1S%2FC7H12O2%2Fc1-4-7%288%299-5-6%282%293%2Fh4%2C6H%2C1%2C5H2%2C2-3H3,0.0,0.0,0.0,0.272491365671158,2.22801089286804,0.0,0.0,0.0,9.0,-0.18455383181572,0.725592255592346,0.0,0.0,0.0,0.0,0.0,4.83950614929199,0.077339380979538,0.307725459337234,0.0,0.0,0.5,5.87755107879639,-0.0248608682304621,0.198287114500999,328.019989013672,0.0,-0.00335005484521389,1.0,0.0680413842201233,0.0,74.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.333333343267441,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.16992521286011,0.0,0.0,0.0,0.456360816955566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.785598278045654,0.0,0.721124768257141,10.5489377975464,2.21041893959045,8.99627590179443,1.0,0.0,0.0,322.956390380859,2.57512259483337,10.7707452774048,0.0,0.0,311.298675537109,0.0,0.0,8.66045951843262,0.0,0.0,5.33209180831909,0.0,0.0,320.116241455078,0.5,2.0,0.0,0.0,0.0,240.626846313477,0.0,0.0,3.0,7.0,0.0,179.935165405273,0.0,0.0,0.0,0.0,0.234708055853844,0.0,26.2999992370605,0.127031445503235,0.0,0.0,0.0,1.0,0.0,1.0,7.27602100372314,0.135305806994438,0.0,0.0,0.696923434734344,4.16390228271484,34.0,0.0,0.0,0.0,0.0,3.48461723327637,0.0,0.0,1.93373966217041,0.333333343267441,0.0,0.0,0.781474411487579,0.0,0.821975290775299,0.0,2.37841415405273,0.0,0.488641947507858,0.686886727809906,0.0,5.88541078567505,0.0,0.0,0.0,0.638071179389954,0.235702261328697,2.95679569244385,0.0,0.0,0.0
InChI%3D1S%2FC8H16O2%2Fc1-3-4-5-6-7-10-8%282%299%2Fh3-7H2%2C1-2H3,0.0,0.0,0.0,0.270854264497757,2.40070343017578,0.0,0.0,0.0,10.0,-0.165358111262321,1.30321621894836,0.0,0.0,0.0,0.0,0.0,7.11111116409302,0.0505840219557285,0.744736313819885,0.0,0.0,0.5,9.14285755157471,-0.0157026406377554,0.40160807967186,535.02001953125,0.0,-0.00452675018459558,5.0,0.180117547512054,0.0,111.0,0.0,0.0869001746177673,0.0,0.0,0.0,0.0,0.0,1.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.32192802429199,0.0,0.0,0.0,0.0833333358168602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.834520995616913,0.0,0.125,11.5489377975464,2.83101272583008,9.99627590179443,0.0,0.0,0.0,359.117279052734,0.755928933620453,10.7707452774048,0.0,0.0,339.638153076172,0.0,0.0,7.66418409347534,0.0,0.0,6.66418409347534,0.0,0.0,321.548858642578,0.5,1.0,0.0,0.0,0.0,262.498748779297,0.0,0.0,3.0,7.0,0.0,217.366500854492,0.0,0.0,0.0,0.0,0.0589255653321743,0.0,26.2999992370605,0.0416666679084301,0.0,0.0,0.0,0.0,0.0,1.0,7.81999111175537,0.0294627826660872,0.0,0.0,0.40824830532074,4.77005577087402,36.0,0.0,0.0,0.0,0.0,3.59673547744751,0.0,0.0,1.88502776622772,5.67623996734619,0.0,0.0,0.288675129413605,0.0,1.15613925457001,0.0,1.34123075008392,0.0,0.20412415266037,0.692513883113861,0.0,6.8520302772522,0.0,0.0,0.0,0.144337564706802,0.40129292011261,3.90403032302856,0.216506347060204,0.0,0.0
InChI%3D1S%2FC6H4N2O4%2Fc9-7%2810%295-1-2-6%284-3-5%298%2811%2912%2Fh1-4H,0.0,,0.0,0.114684239029884,2.03061723709106,0.0,,,10.0833330154419,0.00378092029131949,1.27134621143341,0.0,,,1.30139529705048,,4.296875,-0.0181348770856857,0.696064651012421,0.0,0.0,0.0,2.77777767181396,0.00140373723115772,0.407782405614853,124.059997558594,0.0,-0.0100824106484652,0.0,0.174396336078644,0.0277777779847383,126.0,0.0,0.0627942606806755,0.0,0.0248451996594667,0.0,0.200000002980232,0.0,0.75,0.0,206.0,0.0,0.0,,0.0,0.0,0.0,0.0833333358168602,,6.0,,0.0962250456213951,0.333333343267441,0.0,0.0,,0.0,,2.0,0.0,,4.58496236801147,,0.0,,0.223606795072556,0.0,,,0.0,,0.0,0.0,0.0,,,0.0248451996594667,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.52228045463562,0.0,0.0,15.8178520202637,0.0,14.5462341308594,0.0,,0.0,423.609893798828,0.0,19.5420475006104,,0.0,473.367034912109,0.0,,18.321475982666,,0.0,12.9891061782837,4.0,,599.397521972656,0.428571432828903,0.0,0.0,,,512.763977050781,,,0.0,15.0,,282.708404541016,,,,,0.379914999008179,,68.2799987792969,0.32599276304245,0.0,,,0.0,0.0,,9.13782787322998,0.261677622795105,0.0,,1.0,5.60906076431274,56.0,,,0.0,0.0,5.16289377212524,,0.333333343267441,3.70211458206177,3.30192732810974,,0.0,2.0808801651001,,2.47831320762634,0.0,5.65685415267944,,2.0483078956604,1.65307700634003,,5.83682155609131,0.0,,,1.94267082214355,1.18122553825378,2.99887752532959,0.829344630241394,,
InChI%3D1S%2FC3H6Br2%2Fc4-2-1-3-5%2Fh1-3H2,0.0,0.0,0.0,0.0603084452450275,2.31751441955566,0.0,0.0,0.0,5.0,-0.0199051816016436,1.38873016834259,0.0,0.0,0.0,0.0,0.0,4.0,0.00153926759958267,1.36370599269867,0.0,0.0,0.0,4.0,-0.0289087221026421,0.0,80.0199966430664,0.0,0.0171204134821892,3.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32192802429199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.618754029273987,0.0,0.0,91.5161819458008,0.0,15.3053512573242,0.0,0.0,0.0,292.561614990234,0.0,14.3053512573242,0.0,0.0,246.932342529297,0.0,2.0,13.3053512573242,0.0,0.0,44.2580909729004,0.0,0.0,177.120544433594,0.5,0.0,0.0,0.0,0.0,108.673385620117,0.0,0.0,2.0,2.0,0.0,41.9482917785645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.12132024765015,0.0,0.0,0.0,0.0,2.41421365737915,14.0,0.0,0.0,0.0,0.0,1.35355341434479,0.0,0.0,0.70710676908493,2.38110160827637,0.0,0.0,0.0,0.0,0.353553384542465,0.0,0.0,0.0,0.0,0.0,0.0,6.04924249649048,0.0,0.0,0.0,0.0,0.0,3.77746033668518,0.0,0.0,0.0
InChI%3D1S%2FC7H7NO%2Fc1-6%289%297-2-4-8-5-3-7%2Fh2-5H%2C1H3,0.0,0.0,0.0,0.203130811452866,1.79207491874695,0.0,0.0,0.0,7.11111116409302,-0.0719456821680069,1.08684682846069,0.0,0.0,0.0,0.0,0.0,3.23966932296753,-0.0165916122496128,0.586622178554535,0.0,0.0,0.0,2.0,0.0193646661937237,0.297068983316422,184.020004272461,0.0,-0.0845097750425339,0.0,0.0854465588927269,0.0248451996594667,69.0,1.0,0.034988209605217,0.0,0.0124225998297334,0.0,0.0,0.0,0.666666686534882,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102062076330185,0.0,3.0,0.0,0.0589255653321743,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.16992521286011,0.0,0.0,0.0,0.185395404696465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0340206921100616,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.964026391506195,0.0,0.0,10.1344566345215,1.15470051765442,9.66446208953857,0.0,0.0,0.0,382.354583740234,1.41421353816986,11.9965543746948,0.0,0.0,407.981964111328,0.0,0.0,9.8303689956665,0.0,0.0,5.8303689956665,4.0,0.0,483.518951416016,0.400000005960464,2.0,0.0,0.0,0.0,368.545684814453,0.0,0.0,1.0,9.0,0.0,168.444000244141,0.0,0.0,1.0,0.0,0.331430196762085,0.0,29.9599990844727,0.274361073970795,0.0,0.0,0.0,0.0,0.0,0.0,6.69023466110229,0.180004492402077,0.0,0.0,0.5,4.30453062057495,40.0,0.0,0.0,0.0,0.0,3.6421070098877,0.0,0.16666667163372,2.59263896942139,3.30192732810974,0.0,0.0,1.04044008255005,0.0,1.80083346366882,0.0,4.29827976226807,0.0,1.05473780632019,1.25044357776642,0.0,5.16486310958862,0.0,0.0,0.0,1.04044008255005,0.451184451580048,2.71453881263733,0.235702261328697,0.0,0.0
InChI%3D1S%2FC4H4O%2Fc1-2-4-5-3-1%2Fh1-4H,0.0,0.0,0.0,0.147537589073181,1.03125095367432,0.0,0.0,0.0,3.20000004768372,-0.0772636160254478,0.594819009304047,0.0,0.0,0.0,0.0,0.0,1.44000005722046,0.0034948168322444,0.340206921100616,0.0,0.0,0.0,0.639999985694885,0.0,0.0,101.01000213623,0.0680413842201233,0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.176776692271233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32192802429199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343233495950699,0.0,0.0,5.77446889877319,0.0,5.66418409347534,0.0,0.0,0.0,156.441818237305,0.0,5.66418409347534,0.0,0.0,156.167953491211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.737380981445,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1400003433228,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.5355339050293,0.0,0.0,0.0,0.0,2.5,20.0,0.0,0.0,0.0,0.0,1.76776695251465,0.0,0.0,1.25,4.24264049530029,0.0,0.0,0.0,0.0,0.883883476257324,0.0,0.0,0.0,0.0,0.0,0.0,2.97716236114502,0.0,0.0,0.0,0.0,0.0,1.76595902442932,0.0,0.0,0.0
InChI%3D1S%2FC16H22O4%2Fc1-3-5-11-19-15%2817%2913-7-9-14%2810-8-13%2916%2818%2920-12-6-4-2%2Fh7-10H%2C3-6%2C11-12H2%2C1-2H3,0.0,,0.0,0.543782472610474,4.55629539489746,0.0,,,18.0499992370605,-0.37078720331192,2.81839942932129,0.0,,,0.142857149243355,,10.6875,0.163005366921425,1.52746820449829,0.0,0.0,1.06904494762421,7.02551031112671,-0.0435579419136047,0.930149257183075,1384.0400390625,0.0,0.0168890338391066,6.0,0.532745957374573,0.0277777779847383,430.0,2.0,0.290439277887344,0.0,0.0277777779847383,0.0,0.0,0.0,0.875,0.0,1010.0,0.0,0.0,,0.0,0.0,0.0,0.0833333358168602,,4.0,,0.0962250456213951,2.40685200691223,4.0,0.0,2.0,0.0,,2.0,0.0,,5.32192802429199,,0.0,,0.25,0.0,,,0.0,,0.0,0.0,0.0,,,0.0277777779847383,0.0,0.142857149243355,2.0,0.0,0.0,2.0,,0.0,,,0.886453151702881,0.0,0.0666666701436043,23.0978755950928,3.46459126472473,21.9925518035889,0.0,0.0,0.0,971.58056640625,1.10981106758118,27.5414905548096,,0.0,1044.66137695312,0.0,,28.9851036071777,,0.0,25.9851036071777,4.0,0.0,1260.17785644531,0.466666668653488,2.0,0.0,,,1249.57495117188,0.0,0.0,4.0,25.0,,1061.470703125,,,0.0,,0.483683466911316,,52.5999984741211,0.522291541099548,0.0,,,0.0,0.0,2.0,14.7946825027466,0.523720979690552,0.0,,0.804737865924835,9.6850700378418,88.0,,,0.0,0.0,7.62099123001099,,0.235702261328697,5.95201110839844,10.1442365646362,,0.0,2.04044008255005,,4.1870813369751,0.0,11.8791465759277,,2.58874797821045,2.95102596282959,0.0,12.1850347518921,0.0,,,2.9657027721405,2.1556191444397,7.12942743301392,1.43797993659973,,0.0
InChI%3D1S%2FC9H7NO2%2Fc1-12-9%2811%298-4-2-7%286-10%293-5-8%2Fh2-5H%2C1H3,1.0,,0.0,0.375940561294556,2.18073534965515,0.0,,,10.0833330154419,-0.224324896931648,1.4350973367691,0.0,,,0.0,,4.88888883590698,0.0857033133506775,0.798697352409363,0.0,0.0,0.5,2.77777767181396,-0.035259522497654,0.477908939123154,229.029998779297,0.0,0.0193642936646938,0.0,0.203031122684479,0.0277777779847383,138.0,2.0,0.0869697779417038,0.0,0.0277777779847383,0.0,0.0,0.0,1.0,0.0,210.0,0.0,0.0,,0.0,0.0,0.0,0.0833333358168602,,4.0,,0.107038088142872,1.31037068367004,0.0,0.0,,0.0,,2.0,0.0,,4.58496236801147,,0.0,,0.20833332836628,0.0,,,0.0,,0.0,0.0,0.0,,,0.0138888889923692,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,,,0.90891969203949,0.0,0.0,13.9089260101318,1.02220594882965,13.1624612808228,0.0,,0.0,525.747924804688,0.908560276031494,16.6048374176025,,0.0,577.1376953125,0.0,,16.9928302764893,,1.0,11.660737991333,4.0,,717.514221191406,0.5,1.0,0.0,,,638.136169433594,,,0.0,15.0,,382.135833740234,,,,,0.387538462877274,,50.0900001525879,0.38329216837883,0.0,,,0.0,0.0,,8.97469139099121,0.330900698900223,0.0,,0.606493055820465,5.77438688278198,54.0,,,0.0,0.0,4.57458591461182,,0.117851130664349,3.91745018959045,4.88359355926514,,0.0,1.58205497264862,,2.49884915351868,1.0,8.04132747650146,,1.86607563495636,1.73876953125,,6.57311105728149,0.0,,,1.84254634380341,1.1175240278244,3.3614706993103,0.706875443458557,,
InChI%3D1S%2FC9H15NO6%2Fc1-4-14-7%2811%2910%288%2812%2915-5-2%299%2813%2916-6-3%2Fh4-6H2%2C1-3H3,0.0,0.0,0.0,0.890281796455383,2.43217086791992,0.0,0.0,0.0,16.0,-0.734475255012512,1.35116112232208,0.0,0.0,0.0,0.75,0.0,9.07407379150391,0.798027396202087,0.787681818008423,0.0,0.0,2.83482241630554,5.77777767181396,-1.23931050300598,0.351763039827347,660.070007324219,0.0,1.15104699134827,3.0,0.18606473505497,0.0,177.0,0.0,0.0559016987681389,0.0,0.0,0.0,0.0,0.0,1.0,0.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.167705103754997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0279508493840694,0.0,0.75,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.755017042160034,0.0,0.375,21.0068016052246,2.4594829082489,18.4873828887939,0.0,0.0,0.0,588.899108886719,2.13413596153259,24.6404800415039,0.0,0.0,621.6357421875,0.0,0.0,26.4799346923828,0.0,0.0,34.788459777832,0.0,0.0,746.401611328125,0.5,0.0,0.0,0.0,0.0,811.123657226562,0.0,0.0,6.0,21.0,0.0,803.0888671875,0.0,0.0,0.0,0.0,0.327790975570679,0.0,82.1399993896484,0.409616678953171,0.0,0.0,0.0,0.0,0.0,3.0,12.5520420074463,0.378075480461121,0.0,0.0,0.818217873573303,7.57811594009399,66.0,0.0,0.0,0.0,0.0,5.87522745132446,0.0,0.235702261328697,4.20324802398682,0.5,0.0,0.0,1.88553214073181,0.0,3.62589764595032,0.0,2.83482241630554,0.0,3.60926818847656,1.56294882297516,1.0,9.51802349090576,0.0,0.0,0.0,3.96697902679443,1.12993609905243,4.88291120529175,0.288675129413605,0.0,0.0
InChI%3D1S%2FC7H5F4N%2Fc8-4-1-2-6%2812%295%283-4%297%289%2C10%2911%2Fh1-3H%2C12H2,0.0,,0.0,0.34550267457962,2.22933149337769,0.0,,,10.0833330154419,-0.187499850988388,1.32074058055878,0.0,,,0.0,,3.3950617313385,0.0828855559229851,0.773996710777283,0.0,0.0,0.0,2.49307489395142,-0.0453797727823257,0.431912183761597,157.050003051758,0.0,-0.129949614405632,0.0,0.128793135285378,0.0240562614053488,98.0,1.0,0.0431502535939217,0.0,0.0350094325840473,0.0,0.0,0.0,0.666666686534882,0.0,183.0,0.0,0.0,,0.0,0.0,1.0,0.0680413842201233,,5.0,,0.170103460550308,1.65096366405487,0.0,1.65096366405487,,0.0,,3.0,0.0,,4.58496236801147,,1.0,,0.352636516094208,0.0,,,0.0,,0.0134987309575081,0.0,0.0,,,0.0549857392907143,0.0,0.0,0.0,0.00389674794860184,0.0,0.0,,0.0,,,0.579577028751373,0.0,0.0,18.3681640625,0.0,14.4933252334595,0.0,,0.0,430.265991210938,0.0,25.747428894043,,0.0,487.8076171875,0.0,,21.1528358459473,,0.0,20.3544292449951,3.0,,656.061096191406,0.400000005960464,0.0,0.0,,,561.957397460938,,,1.0,16.0,,336.720397949219,,,,,0.522438228130341,,26.0200004577637,0.557991981506348,0.0,,,0.0,0.0,,9.35337162017822,0.527409732341766,0.0,,2.00825381278992,5.40970230102539,60.0,,,0.288675129413605,0.0,5.86802673339844,,0.436886727809906,3.57036972045898,1.65096366405487,,0.117851130664349,2.55712699890137,,2.73935198783875,0.0,5.85380077362061,,3.83925700187683,2.07811546325684,,5.82125902175903,1.04004192352295,,,5.20578670501709,0.709433674812317,3.03263783454895,0.382482409477234,,
InChI%3D1S%2FC7H5Cl2NO%2Fc8-4-1-2-5%287%2810%2911%296%289%293-4%2Fh1-3H%2C%28H2%2C10%2C11%29,0.0,,0.0,0.152803882956505,2.81641101837158,0.0,,,9.09090900421143,-0.0610834360122681,1.73405861854553,0.0,,,0.0,,3.59999990463257,0.0195788647979498,1.17951917648315,0.0,0.0,0.0,2.21453285217285,-0.0640997514128685,0.547326564788818,146.039993286133,0.0,0.0484587363898754,0.0,0.312764346599579,0.0240562614053488,95.0,1.0,0.0364250354468822,0.0,0.0665826052427292,0.0,0.0,0.0,1.0,0.0,150.0,0.0,0.0,,0.0,0.0,0.0,0.0680413842201233,,5.0,,0.175366476178169,3.14734530448914,0.0,0.0,,0.0,,3.0,0.0,,4.45943164825439,,0.0,,0.48071613907814,0.0,,,0.0,,0.0,0.0,0.0,,,0.0633829906582832,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,,0.892047107219696,1.0,0.0,27.559965133667,0.0,15.4017524719238,0.0,,0.0,667.420104980469,0.0,23.8586921691895,,0.0,742.136169433594,0.0,,24.755241394043,,0.0,27.9870414733887,3.0,,956.652099609375,0.5,1.0,0.0,,,825.273681640625,,0.0,0.0,14.0,,465.261535644531,,,,,0.755504608154297,,44.0800018310547,0.959639012813568,0.0,,,0.0,0.0,,8.43072128295898,0.873608350753784,0.0,,0.993793487548828,5.10906076431274,52.0,,,0.0,0.0,4.80337953567505,,0.232307806611061,3.35415959358215,1.65096366405487,,0.0,1.83847367763519,,2.6792049407959,0.0,6.83080291748047,,2.72335362434387,1.46274888515472,,6.94705104827881,0.0,,,2.77096581459045,1.04373681545258,3.59553408622742,0.196418553590775,,
InChI%3D1S%2FC3H9N%2Fc1-2-3-4%2Fh2-4H2%2C1H3,0.0,0.0,0.0,0.0296333432197571,0.788675129413605,0.0,0.0,0.0,4.0,-0.0120881423354149,0.288675129413605,0.0,0.0,0.0,0.0,0.0,3.0,-0.00252103852108121,0.0,0.0,0.0,0.0,4.0,-0.000207490578759462,0.0,132.009994506836,0.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.583471715450287,0.0,0.0,4.35998821258545,1.41421353816986,3.16618514060974,0.0,0.0,0.0,106.089729309082,0.0,2.16618514060974,0.0,0.0,83.7223052978516,0.0,0.0,1.16618525981903,0.0,0.0,0.0,0.0,0.0,51.9660339355469,0.333333343267441,0.0,0.0,0.0,0.0,21.2611293792725,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0200004577637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41421365737915,0.0,0.0,0.0,0.0,1.91421353816986,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99156379699707,0.0,0.0,0.0,0.0,0.0,1.61535501480103,0.0,0.0,0.0
