SMILES,VCH-5,BCUTw-1h,PolarSurfaceArea,SCH-6,KierShape2,MDEN-23,KierShape3,ATSc4,SCH-7,VCH-6,VCH-7,XLogP,MolarRefractivity,khs.dsN,FPSA-3,BCUTw-1l,Kier2,Kier3,MolecularWeight,THSA,khs.sssN,BCUTc-1h,HBA1,khs.sssCH,BCUTp-1l,SC-3,HBA2,LogP,KierShape1,FractionRotatableBonds
InChI%3D1S%2FC16H16N4O4S%2Fc21-9-7-19%288-10-22%2916-11-3-1-2-4-12%2811%2917-15%2818-16%2913-5-6-14%2825-13%2920%2823%2924%2Fh1-6%2C21-22H%2C7-10H2,0.102062076330185,31.9720726013184,143.54,0.274971663951874,9.27392257121987,1.06365919113159,4.6464,0.124416038393974,0.521347045898438,0.136952355504036,0.158318534493446,2.37199997901917,98.0576,0.0,0.0443695709109306,11.9989995956421,9.27392292022705,4.646399974823,344.266994476318,507.875823974609,1.0,0.209699988365173,7.0,0.0,4.09605979919434,1.43883216381073,6.0,2.5807,19.7530864197531,0.259259259259259
InChI%3D1S%2FC6H4N4O4%2Fc7-6-9-8-5%2814-6%293-1-2-4%2813-3%2910%2811%2912%2Fh1-2H%2C%28H2%2C7%2C9%29,0.0634834766387939,16.0169982910156,124.63,0.321975260972977,4.24489795918367,0.365148365497589,2.34319526627219,0.292658805847168,0.435857951641083,0.0643191561102867,0.060931321233511,1.59899997711182,43.2324,0.0,,11.9989995956421,4.24489784240723,2.34319519996643,192.089996337891,,0.0,0.277996480464935,4.0,1.0,3.3565993309021,1.12200844287872,4.0,1.1736,10.5155555555556,0.133333333333333
InChI%3D1S%2FC8H8N4O4%2Fc13-8-9-3-4-11%288%2910-5-6-1-2-7%2816-6%2912%2814%2915%2Fh1-2%2C5H%2C3-4H2%2C%28H%2C9%2C13%29,0.0840206891298294,16.0170001983643,107.15,0.352559179067612,5.55765595463138,1.33748066425323,3.25,0.205719798803329,0.385379761457443,0.0795777291059494,0.0529007539153099,1.52999997138977,51.7322,2.0,,11.9989995956421,5.55765581130981,3.25,216.111995697021,,1.0,0.278241068124771,6.0,0.0,3.3496081829071,1.10649311542511,5.0,0.648,12.4567474048443,0.176470588235294
InChI%3D1S%2FC21H27NO7%2Fc1-6-15-11-13%282%2921%284%2C29-14%283%2923%2920%2826%2927-12-16-7-9-22%285%2910-8-17%2818%2816%2924%2928-19%2815%2925%2Fh6-7%2C11%2C13%2C17H%2C1%2C8-10%2C12H2%2C2-5H3,0.0,16.0068950653076,100.41,0.0,11.0394808004327,0.0,6.49108367626886,0.22231836616993,0.0,0.0,0.0,1.22800004482269,102.4009,0.0,0.0304360445588827,11.9884052276611,11.0394811630249,6.49108362197876,378.230990409851,524.887512207031,1.0,0.295939773321152,7.0,2.0,4.2905216217041,2.7260901927948,7.0,1.5084,25.2622222222222,0.1
InChI%3D1S%2FC3H3N%2Fc1-2-3-4%2Fh2H%2C1H2,0.0,14.0499544143677,23.79,0.0,3.0,0.0,4.0,-0.00327045749872923,0.0,0.0,0.0,0.319999992847443,15.81,0.0,0.0378320887684822,11.9530916213989,3.0,4.0,50.0399990081787,214.438507080078,0.0,0.312460422515869,1.0,0.0,3.51580190658569,0.0,1.0,0.69598,4.0,0.0
InChI%3D1S%2FC4H5Cl%2Fc1-3-4%282%295%2Fh3H%2C1-2H2,0.0,34.9693794250488,0.0,0.0,2.25,0.0,4.0,-0.000162440846906975,0.0,0.0,0.0,1.68900001049042,25.19,0.0,0.0293876323848963,11.9985990524292,2.25,4.0,83.496997833252,356.175018310547,0.0,0.114273779094219,0.0,0.0,5.42349481582642,0.40824830532074,0.0,1.9249,5.0,0.25
InChI%3D1S%2FC7H5N3O3S%2Fc8-7-9-4%283-14-7%295-1-2-6%2813-5%2910%2811%2912%2Fh1-3H%2C%28H2%2C8%2C9%29,0.159020692110062,31.9720726013184,126.84,0.321975260972977,4.24489795918367,0.200000002980232,2.34319526627219,0.132507562637329,0.435857951641083,0.159856364130974,0.137766435742378,1.60199999809265,51.0484,0.0,,11.9989995956421,4.24489784240723,2.34319519996643,206.161997795105,,0.0,0.277895539999008,3.0,1.0,3.41176962852478,1.12200844287872,3.0,2.2471,10.5155555555556,0.133333333333333
InChI%3D1S%2FC7H9NO%2Fc1-9-7-5-3-2-4-6%287%298%2Fh2-5H%2C8H2%2C1H3,0.0,15.9949169158936,35.25,0.0833333358168602,3.2396694214876,0.0,1.70414201183432,0.0456021428108215,0.142258897423744,0.0277777779847383,0.027377737686038,0.564000010490417,37.4064,0.0,0.0525689758360386,11.9935121536255,3.23966932296753,1.70414197444916,114.082997322083,338.9150390625,0.0,0.092901661992073,2.0,0.0,4.79683923721313,0.402368932962418,2.0,1.2774,7.11111111111111,0.111111111111111
InChI%3D1S%2FC9H18N6O6%2Fc16-1-13%282-17%297-10-8%2814%283-18%294-19%2912-9%2811-7%2915%285-20%296-21%2Fh16-21H%2C1-6H2,0.0,16.000804901123,169.77,0.0680413842201233,9.9039780521262,3.57165241241455,5.0,-1.50678479671478,0.117851130664349,0.0111803403124213,0.0149999996647239,-3.11100006103516,69.7788,0.0,0.0756566002964973,11.9962682723999,9.90397834777832,5.0,288.134994506836,282.674987792969,3.0,0.215169817209244,12.0,0.0,4.46432781219482,1.0,12.0,-4.0104,19.047619047619,0.428571428571429
InChI%3D1S%2FC15H15N3O2%2Fc1-10-3-8-15%2820%2914%289-10%2918-17-13-6-4-12%285-7-13%2916-11%282%2919%2Fh3-9%2C17H%2C1-2H3%2C%28H%2C16%2C19%29,0.0,16.0060291290283,74.05,0.151374712586403,7.85204081632653,0.0,5.37890625,0.0260024257004261,0.302046418190002,0.0518340393900871,0.0709469616413116,1.78699994087219,80.8015,2.0,0.0430611222982407,11.9884796142578,7.85204076766968,5.37890625,254.183994293213,481.873260498047,0.0,0.282760590314865,5.0,0.0,4.72460412979126,1.50754058361053,5.0,3.1476,16.3718820861678,0.142857142857143
InChI%3D1S%2FC13H28N2O%2Fc1-3-4-5-6-7-8-9-10-11-12-13-15%282%2914-16%2Fh3-13H2%2C1-2H3,0.0,16.0168190002441,32.67,0.0,13.0666666666667,1.0,13.0,-0.0256960652768612,0.0,0.0,0.0,5.6269998550415,70.269,1.0,0.0236781220883131,11.9989995956421,13.0666666030884,13.0,200.155995368958,616.957946777344,1.0,0.173610404133797,3.0,0.0,3.14563846588135,0.288675129413605,3.0,4.5205,16.0,0.8
InChI%3D1S%2FC2H4Cl2%2Fc3-1-2-4%2Fh1-2H2,0.0,34.9701538085938,0.0,0.0,3.0,0.0,4.0,0.0248940158635378,0.0,0.0,0.0,1.74000000953674,21.44,0.0,0.0285963863134384,11.998706817627,3.0,4.0,94.9279975891113,301.220977783203,0.0,0.110870480537415,0.0,0.0,5.09803342819214,0.0,0.0,1.464,4.0,0.333333333333333
InChI%3D1S%2FC13H14O5%2Fc1-5-7%283%2918-4-8-9%285%296%282%2911%2814%2910%2812%288%2915%2913%2816%2917%2Fh4-5%2C7%2C16-17H%2C1-3H3,0.0,15.9989309310913,83.83,0.0925925895571709,5.17479191438763,0.0,2.28435455086258,-0.401315569877625,0.35532808303833,0.0352668538689613,0.113163016736507,2.54999995231628,62.7916,0.0,0.0434347689151764,11.8900003433228,5.17479181289673,2.28435444831848,236.137993812561,297.292663574219,0.0,0.203970283269882,5.0,2.0,5.10836315155029,1.69714093208313,5.0,1.721,14.409972299169,0.0
InChI%3D1S%2FC14H8O5%2Fc15-8-5-9%2816%2914%2819%2911-10%288%2912%2817%296-3-1-2-4-7%286%2913%2811%2918%2Fh1-5%2C15-16%2C19H,0.0,15.9999971389771,94.83,0.16573129594326,5.080078125,0.0,2.08601177003169,-0.101228602230549,0.453905135393143,0.0614449754357338,0.116451077163219,0.976000010967255,64.7434,0.0,0.0520426519215107,11.9961957931519,5.080078125,2.08601188659668,248.148993492126,283.069122314453,0.0,0.198165521025658,5.0,0.0,5.21570014953613,1.54314255714417,5.0,1.5788,13.9591836734694,0.0
InChI%3D1S%2FC11H10N4%2Fc1-15-9-5-4-8-7%283-2-6-13-8%2910%289%2914-11%2815%2912%2Fh2-6H%2C1H3%2C%28H2%2C12%2C14%29,0.0279508493840694,14.0060968399048,57.46,0.39694020152092,3.7856,0.63245552778244,1.55555555555556,-0.0541943870484829,0.666987478733063,0.114389039576054,0.155846387147903,1.74300003051758,58.4254,0.0,0.0474828742444515,11.8500003814697,3.78559994697571,1.55555558204651,188.148996353149,391.862274169922,1.0,0.158499091863632,2.0,0.0,5.75915718078613,1.00306725502014,3.0,1.5341,10.1730103806228,0.0
InChI%3D1S%2FC17H23N3O%2Fc1-19%282%2912-13-20%2817-6-4-5-11-18-17%2914-15-7-9-16%2821-3%2910-8-15%2Fh4-11H%2C12-14H2%2C1-3H3,0.0,15.9949207305908,29.8,0.185395404696465,9.20918367346939,0.63245552778244,5.9504132231405,0.0527611821889877,0.176776692271233,0.0526229776442051,0.0420931950211525,1.04499995708466,88.0927,0.0,0.0408083014190197,11.9883184432983,9.20918369293213,5.9504132270813,262.206994056702,604.466064453125,2.0,0.109253264963627,3.0,0.0,4.75959014892578,1.14982986450195,3.0,1.2413,17.3553719008264,0.318181818181818
InChI%3D1S%2FC12H6Cl4%2Fc13-7-1-3-9%2811%2815%295-7%2910-4-2-8%2814%296-12%2810%2916%2Fh1-6H,0.0,34.9720077514648,0.0,0.136082768440247,5.10416666666667,0.0,2.83111111111111,-0.0354336723685265,0.350732952356339,0.0481125228106976,0.133165210485458,3.69400000572205,71.918,0.0,0.0169702991843224,11.9985237121582,5.10416650772095,2.83111119270325,285.943992614746,596.659057617188,0.0,0.129345774650574,0.0,0.0,6.36515235900879,1.32092034816742,0.0,5.9672,12.4567474048443,0.0588235294117647
InChI%3D1S%2FC18H25NO6%2Fc1-3-12-8-11%282%2918%2823%2C10-20%2917%2822%2924-9-13-4-6-19-7-5-14%2815%2813%2919%2925-16%2812%2921%2Fh3-4%2C11%2C14-15%2C20%2C23H%2C5-10H2%2C1-2H3,0.127240225672722,16.0066509246826,97.5,0.383276641368866,7.935,0.0,3.70408163265306,0.0275149717926979,0.594116032123566,0.225366085767746,0.301487296819687,0.5,87.2165,0.0,0.0442014746367931,11.9884386062622,7.93499994277954,3.70408153533936,326.198991775513,426.52880859375,1.0,0.360350370407104,6.0,3.0,4.87631988525391,2.11449432373047,6.0,0.317300000000001,19.7530864197531,0.037037037037037
InChI%3D1S%2FC5H8N2O%2Fc8-6-7-4-2-1-3-5-7%2Fh1-2H%2C3-5H2,0.0,15.9949169158936,32.67,0.102062076330185,3.11111111111111,1.0,1.8,-0.0205103885382414,0.0721687823534012,0.0527046285569668,0.0235702265053988,0.501999974250793,28.9052,1.0,0.0321743711829185,11.8999996185303,3.11111116409302,1.79999995231628,104.067997932434,312.837860107422,1.0,0.0997780188918114,3.0,0.0,3.23502898216248,0.20412415266037,3.0,0.8676,6.125,0.125
InChI%3D1S%2FC17H17ClO3%2Fc1-17%282%2C16%2819%2920-3%2921-15-10-6-13%287-11-15%2912-4-8-14%2818%299-5-12%2Fh4-11H%2C1-3H3,0.0,34.9688529968262,35.53,0.16666667163372,7.51300728407908,0.0,4.73338203067933,0.163060948252678,0.23848395049572,0.0555555559694767,0.0706150457262993,2.96399998664856,83.611,0.0,0.0340381897985935,11.8500003814697,7.51300716400146,4.73338222503662,287.636992454529,580.36083984375,0.0,0.293601423501968,3.0,0.0,4.57387161254883,2.08073353767395,3.0,4.3374,17.3553719008264,0.227272727272727
InChI%3D1S%2FC6H7N3O%2Fc7-9-6%2810%295-1-3-8-4-2-5%2Fh1-4H%2C7H2%2C%28H%2C9%2C10%29,0.0,15.9949178695679,68.01,0.102062076330185,4.0,0.0,2.28571428571429,0.0307378731667995,0.0589255653321743,0.0248451996594667,0.0124225998297334,-1.71599996089935,35.8906,0.0,0.0604942925274372,11.8500003814697,4.0,2.28571438789368,130.085997581482,261.792816162109,0.0,0.244296982884407,4.0,0.0,4.60374212265015,0.402368932962418,4.0,-0.3149,8.1,0.2
InChI%3D1S%2FC39H41N3O6S2%2Fc1-5-41%2827-29-9-7-11-37%2825-29%2949%2843%2C44%2945%2935-21-15-32%2816-22-35%2939%2831-13-19-34%2820-14-31%2940%283%294%2933-17-23-36%2824-18-33%2942%286-2%2928-30-10-8-12-38%2826-30%2950%2846%2C47%2948%2Fh7-26H%2C5-6%2C27-28H2%2C1-4H3%2C%28H-%2C43%2C44%2C45%2C46%2C47%2C48%29%2Fp%2B1,0.0,31.9730758666992,140.65,0.416666656732559,18.5562130177515,0.0,11.2753019575177,0.011536018922925,0.489859610795975,0.138888895511627,0.173610210418701,2.83800005912781,196.6482,0.0,0.0365304090082645,11.9932041168213,18.5562133789062,11.2753019332886,670.577987670898,1178.11828613281,2.0,0.296151638031006,6.0,0.0,6.05090713500977,5.20675182342529,8.0,8.3504,41.1694101508916,0.222222222222222
InChI%3D1S%2FC18H25NO7%2Fc1-3-12-8-11%282%2918%2823%2C10-20%2917%2822%2925-9-13-4-6-19%2824%297-5-14%2815%2813%2919%2926-16%2812%2921%2Fh3-4%2C11%2C14-15%2C20%2C23H%2C5-10H2%2C1-2H3,0.127240225672722,16.0009498596191,122.49,0.498593986034393,7.78799351000541,0.0,3.68,-0.00929171871393919,0.846446871757507,0.277311682701111,0.393492609262466,-1.13999998569489,89.6208,0.0,,11.9943132400513,7.78799343109131,3.6800000667572,342.197991371155,,0.0,0.296488493680954,7.0,3.0,4.8781156539917,2.73552751541138,7.0,0.136600000000001,20.7270408163265,0.0357142857142857
InChI%3D1S%2FC20H14N2O10S3%2Fc23-16-7-5-11-9-12%2833%2824%2C25%2926%2910-18%2835%2830%2C31%2932%2919%2811%2920%2816%2922-21-15-6-8-17%2834%2827%2C28%2929%2914-4-2-1-3-13%2814%2915%2Fh1-10%2C21H%2C%28H%2C24%2C25%2C26%29%28H%2C27%2C28%2C29%29%28H%2C30%2C31%2C32%29,0.0,31.9743843078613,238.2,0.25,10.285,0.0,6.02770083102493,0.112716481089592,0.534966230392456,0.0902777761220932,0.179156795144081,-1.82099997997284,118.6129,1.0,0.054332111030817,11.9989995956421,10.2849998474121,6.02770090103149,524.424993515015,511.098907470703,0.0,0.315462589263916,9.0,0.0,5.59167242050171,5.5665111541748,12.0,4.2066,28.0193905817175,0.131578947368421
InChI%3D1S%2FC8H8O%2Fc1-2-4-7%285-3-1%298-6-9-8%2Fh1-5%2C8H%2C6H2,0.0,15.9974184036255,12.53,0.268728733062744,2.31952662721893,0.0,0.996539792387543,0.000579445681069046,0.294627815485001,0.087630569934845,0.0826685503125191,1.00499999523163,35.135,0.0,0.0424577817320824,11.9967775344849,2.31952667236328,1.27999997138977,112.086997032166,291.929321289062,0.0,0.106728918850422,1.0,1.0,5.11977910995483,0.333333343267441,1.0,1.7579,5.76,0.1
InChI%3D1S%2FC8H14ClN5%2Fc1-4-10-7-12-6%289%2913-8%2814-7%2911-5%282%293%2Fh5H%2C4H2%2C1-3H3%2C%28H2%2C10%2C11%2C12%2C13%2C14%29,0.0,34.9693794250488,69.19,0.0680413842201233,5.77777777777778,0.0,4.38781163434903,-0.39618182182312,0.164266422390938,0.0180421955883503,0.0365953594446182,2.18400001525879,54.7514,2.0,0.0363335162401199,11.9985437393188,5.77777767181396,4.3878116607666,201.575996398926,438.720794677734,0.0,0.209974110126495,3.0,2.0,5.2450704574585,1.10517168045044,3.0,0.6209,12.0714285714286,0.142857142857143
InChI%3D1S%2FC6H12Br2O4%2Fc7-1-3%289%295%2811%296%2812%294%2810%292-8%2Fh3-6%2C9-12H%2C1-2H2,0.0,78.91943359375,80.92,0.0,5.61224489795918,0.0,3.515625,0.00106764759402722,0.0,0.0,0.0,-0.272000014781952,51.6152,0.0,0.050634328275919,11.9988508224487,5.61224508285522,3.515625,295.869995117188,256.482788085938,0.0,0.11297070235014,4.0,4.0,5.58353137969971,0.856304705142975,4.0,-0.7802,12.0,0.454545454545455
InChI%3D1S%2FC7H8O2%2Fc1-9-7-4-2-6%288%293-5-7%2Fh2-5%2C8H%2C1H3,0.0,15.9959182739258,29.46,0.0833333358168602,3.2396694214876,0.0,2.0,-0.00613918621093035,0.142258897423744,0.0277777779847383,0.0237628296017647,0.975000023841858,34.6588,,0.0582509748637676,11.8500003814697,3.23966932296753,2.0,116.074996948242,268.207733154297,,0.120789863169193,2.0,0.0,4.66280746459961,0.492799282073975,2.0,1.4008,7.11111111111111,0.111111111111111
InChI%3D1S%2FC16H12ClNO2%2Fc1-2-16%2820-15%2818%2919%2C12-6-4-3-5-7-12%2913-8-10-14%2817%2911-9-13%2Fh1%2C3-11H%2C%28H2%2C18%2C19%29,0.0,34.9688529968262,53.31,0.185395404696465,7.31985731272295,0.0,3.81440443213296,-0.0358856171369553,0.176031038165092,0.0598527938127518,0.0614234358072281,3.01500010490417,78.9475,0.0,0.0570504851639271,11.8500003814697,7.31985712051392,3.81440448760986,273.633993148804,446.561828613281,0.0,0.277588784694672,3.0,0.0,4.82572317123413,1.50997591018677,3.0,3.7262,16.3718820861678,0.19047619047619
InChI%3D1S%2FC4H7Cl%2Fc1-4%282%293-5%2Fh3H%2C1-2H3,0.0,34.9693794250488,0.0,0.0,2.25,0.0,4.0,-0.00710728205740452,0.0,0.0,0.0,1.71300005912781,25.284,0.0,0.0231354143470526,11.9985990524292,2.25,4.0,83.496997833252,353.682800292969,0.0,0.0883190557360649,0.0,0.0,5.41268491744995,0.40824830532074,0.0,2.1489,5.0,0.0
InChI%3D1S%2FC8H18N2O%2Fc1-3-5-7-10%289-11%298-6-4-2%2Fh3-8H2%2C1-2H3,0.0,16.0168170928955,32.67,0.0,8.1,1.0,6.4,-0.0211941730231047,0.0,0.0,0.0,2.42499995231628,47.184,1.0,0.0236642304807901,11.9989995956421,8.10000038146973,6.40000009536743,140.10099697113,417.011901855469,1.0,0.173747673630714,3.0,0.0,3.38467359542847,0.20412415266037,3.0,2.57,11.0,0.7
InChI%3D1S%2FC4H10O3%2Fc5-1-3-7-4-2-6%2Fh5-6H%2C1-4H2,0.0,15.9987010955811,49.69,0.0,6.0,0.0,6.0,0.228310003876686,0.0,0.0,0.0,-1.39800000190735,24.9906,0.0,0.0620382353663445,11.9964618682861,6.0,6.0,96.040997505188,196.900787353516,0.0,0.0921628996729851,3.0,0.0,3.68357276916504,0.0,3.0,-1.0124,7.0,0.666666666666667
InChI%3D1S%2FC8H9NO2%2Fc1-6%2810%299-7-2-4-8%2811%295-3-7%2Fh2-5%2C11H%2C1H3%2C%28H%2C9%2C10%29,0.0,15.9959192276001,52.82,0.0833333358168602,4.13265306122449,,3.26530612244898,-0.00854060240089893,0.142258897423744,0.0277777779847383,0.0248451996594667,0.61599999666214,43.5046,,0.0503811128437519,11.8500003814697,4.13265323638916,3.26530623435974,142.09299659729,270.611511230469,,0.137440055608749,3.0,0.0,4.69335746765137,0.901047587394714,3.0,2.0001,9.09090909090909,0.0909090909090909
InChI%3D1S%2FC6H12ClN3O3%2Fc1-4%2811%293-8-6%2812%2910%289-13%295%282%297%2Fh4-5%2C11H%2C3H2%2C1-2H3%2C%28H%2C8%2C12%29,0.0,34.9693794250488,85.49,0.0,6.45333333333333,1.41421353816986,5.33333333333333,-0.127821713685989,0.0,0.0,0.0,0.270999997854233,49.5606,2.0,0.0303425043821335,11.9985628128052,6.45333337783813,5.33333349227905,197.536995887756,378.747100830078,1.0,0.238308697938919,6.0,2.0,3.60582327842712,1.11336660385132,6.0,0.8494,13.0,0.416666666666667
InChI%3D1S%2FC10H13NO2%2Fc1-3-13-10-6-4-9%285-7-10%2911-8%282%2912%2Fh4-7H%2C3H2%2C1-2H3%2C%28H%2C11%2C12%29,0.0,15.9982614517212,41.82,0.0833333358168602,5.671875,0.0,4.1522491349481,-0.00526176439598203,0.117851130664349,0.0277777779847383,0.0237628296017647,1.36000001430511,53.0088,1.0,0.0427496656775475,11.9962491989136,5.671875,4.15224933624268,166.114995956421,366.512969970703,0.0,0.161129385232925,3.0,0.0,4.70232963562012,0.81649661064148,3.0,2.6932,11.0769230769231,0.230769230769231
InChI%3D1S%2FC14H18ClNO4S%2Fc1-9-5-10%282%298-16%287-9%2921%2819%2C20%2911-3-4-13%2815%2912%286-11%2914%2817%2918%2Fh3-4%2C6%2C9-10H%2C5%2C7-8H2%2C1-2H3%2C%28H%2C17%2C18%29,0.0,34.9688529968262,85.89,0.136082768440247,6.62993572084481,0.0,3.85484830458061,-0.082136370241642,0.311449229717255,0.0767608880996704,0.2112747579813,1.42700004577637,75.9972,0.0,0.0267020892351866,11.9961957931519,6.62993574142456,3.85484838485718,313.67699432373,407.021148681641,1.0,0.311654657125473,4.0,2.0,4.62834453582764,2.48182725906372,5.0,2.3888,17.3553719008264,0.136363636363636
InChI%3D1S%2FC11H23NO2%2Fc12-10-8-6-4-2-1-3-5-7-9-11%2813%2914%2Fh1-10%2C12H2%2C%28H%2C13%2C14%29,0.0,15.9982614517212,67.77,0.0,11.0769230769231,0.0,13.0909090909091,-0.00447875773534179,0.0,0.0,0.0,2.89299988746643,57.1356,0.0,0.0436411909759045,11.9962329864502,11.0769233703613,13.0909090042114,178.125995635986,377.879333496094,0.0,0.278729856014252,1.0,0.0,3.72104740142822,0.40824830532074,2.0,0.489099999999999,14.0,0.769230769230769
InChI%3D1S%2FC14H15N3%2Fc1-17%282%2914-10-8-13%289-11-14%2916-15-12-6-4-3-5-7-12%2Fh3-11H%2C1-2H3,0.0,14.0050954818726,27.96,0.185395404696465,6.80529300567108,0.365148365497589,4.30178326474623,-0.00840331241488457,0.179206877946854,0.0598527938127518,0.0391895808279514,3.12299990653992,71.387,2.0,0.0355253666639328,11.8500003814697,6.80529308319092,4.30178308486938,210.174995422363,519.48681640625,1.0,0.103802911937237,3.0,0.0,5.974524974823,0.90824830532074,3.0,4.168,13.4320987654321,0.166666666666667
InChI%3D1S%2FC6H3N3O5%2Fc10-6-8-7-5%2814-6%293-1-2-4%2813-3%299%2811%2912%2Fh1-2H%2C%28H%2C8%2C10%29,0.0544331036508083,16.0170707702637,118.11,0.321975260972977,4.24489795918367,0.365148365497589,2.34319526627219,0.301262348890305,0.435857951641083,0.0515597760677338,0.0492051392793655,0.672999978065491,42.4868,0.0,0.0411126278340816,11.9989995956421,4.24489784240723,2.34319519996643,194.08199596405,382.982269287109,0.0,0.335358798503876,5.0,0.0,3.33990859985352,1.12200844287872,5.0,1.4666,10.5155555555556,0.133333333333333
InChI%3D1S%2FC6H8N2%2Fc7-5-3-1-2-4-6%285%298%2Fh1-4H%2C7-8H2,0.0,14.0092792510986,52.04,0.0833333358168602,2.52,0.0,1.48760330578512,0.007046930026263,0.16666667163372,0.0277777779847383,0.0320750139653683,-0.167999997735023,35.2668,0.0,0.0606510154902935,11.9935512542725,2.51999998092651,1.48760330677032,100.079998016357,275.081848144531,0.0,0.0639757141470909,2.0,0.0,5.67403602600098,0.471404522657394,2.0,0.851,6.125,0.0
InChI%3D1S%2FC23H31NO2%2Fc1-6-22%2826-19%283%2925%2923%2817-18%282%2924%284%295%2C20-13-9-7-10-14-20%2921-15-11-8-12-16-21%2Fh7-16%2C18%2C22H%2C6%2C17H2%2C1-5H3,0.0,15.9959268569946,30.74,0.20412415266037,10.518626734843,0.0,5.51770095793419,0.00131367926951498,0.102062076330185,0.0641500279307365,0.0320750139653683,4.98299980163574,108.5327,0.0,0.0351010300219059,11.8500003814697,10.518627166748,5.51770114898682,322.257991790771,588.305419921875,1.0,0.258716732263565,2.0,2.0,4.36907863616943,1.86007499694824,2.0,3.2375,22.2908093278464,0.333333333333333
InChI%3D1S%2FC5H11N3O2%2Fc1-4%282%293-8%287-10%295%286%299%2Fh4H%2C3H2%2C1-2H3%2C%28H2%2C6%2C9%29,0.0,15.9982604980469,76.75,0.0,4.7603305785124,1.0,4.48,-0.0836131647229195,0.0,0.0,0.0,0.92900002002716,37.6945,1.0,0.0480007752776146,11.9963998794556,4.76033067703247,4.48000001907349,134.073997497559,258.850708007812,1.0,0.253991484642029,5.0,1.0,3.37362122535706,0.90824830532074,5.0,1.1186,10.0,0.444444444444444
InChI%3D1S%2FC5H4O2%2Fc6-4-5-2-1-3-7-5%2Fh1-4H,0.039283711463213,16.0007247924805,30.21,0.102062076330185,2.34375,0.0,1.18518518518519,0.13036136329174,0.102062076330185,0.0226804614067078,0.00925925932824612,1.057000041008,24.0955,0.0,,11.9939661026001,2.34375,1.1851851940155,92.0529975891113,,0.0,0.203258097171783,1.0,0.0,3.51624727249146,0.20412415266037,2.0,1.0921,5.14285714285714,0.142857142857143
InChI%3D1S%2FC13H18Cl2N2O2%2Fc14-5-7-17%288-6-15%2911-3-1-10%282-4-11%299-12%2816%2913%2818%2919%2Fh1-4%2C12H%2C5-9%2C16H2%2C%28H%2C18%2C19%29,0.0,34.9698524475098,71.01,0.0833333358168602,9.03125,0.0,5.87755102040816,0.148728415369987,0.107038088142872,0.0277777779847383,0.0320644564926624,-0.565999984741211,78.3026,0.0,0.0410231575369835,11.9962062835693,9.03125,5.87755107879639,287.06099319458,442.120269775391,1.0,0.295597225427628,2.0,1.0,4.10146331787109,1.10649311542511,3.0,-0.1265,17.0526315789474,0.421052631578947
InChI%3D1S%2FC9H14O%2Fc1-7-4-8%2810%296-9%282%2C3%295-7%2Fh4H%2C5-6H2%2C1-3H3,0.0,15.9949169158936,17.07,0.0589255653321743,2.56,0.0,2.28571428571429,0.0151210743933916,0.235702261328697,0.0360843911767006,0.122984565794468,1.98199999332428,41.779,0.0,0.0240851305425167,11.8999996185303,2.55999994277954,2.28571438789368,124.097996711731,305.713958740234,0.0,0.155949324369431,1.0,0.0,4.75880908966064,1.78445708751678,1.0,2.3218,8.1,0.0
InChI%3D1S%2FC19H18N2O7S2%2Fc1-10-6-12%283%2916%287-11%2810%292%2920-21-18-15-5-4-14%2829%2823%2C24%2925%298-13%2815%299-17%2819%2818%2922%2930%2826%2C27%2928%2Fh4-9%2C22H%2C1-3H3%2C%28H%2C23%2C24%2C25%29%28H%2C26%2C27%2C28%29,0.0,31.9735279083252,176.11,0.168957859277725,9.0944,0.0,5.50676378772112,-0.113961592316628,0.491633713245392,0.0629317909479141,0.171208724379539,2.15599989891052,106.4566,2.0,0.028481749817729,11.9989995956421,9.09440040588379,5.50676393508911,432.34999370575,923.857360839844,0.0,0.317825496196747,7.0,0.0,6.39494514465332,4.49929523468018,9.0,5.8558,24.638671875,0.125
InChI%3D1S%2FC9H4Cl6O4%2Fc10-3-4%2811%298%2813%292%286%2818%2919%291%285%2816%2917%297%283%2C12%299%288%2C14%2915%2Fh1-2H%2C%28H%2C16%2C17%29%28H%2C18%2C19%29,0.0729166641831398,34.9739608764648,80.26,0.588782012462616,4.01388888888889,0.0,1.36979785969084,-0.171507894992828,2.0444324016571,0.54183828830719,1.89923989772797,1.2849999666214,68.704,0.0,0.0449371449649334,11.9985370635986,4.01388883590698,1.36979782581329,384.812990188599,329.476196289062,0.0,0.267359584569931,2.0,2.0,5.2109375,3.01980042457581,4.0,0.5641,15.39,0.1
InChI%3D1S%2FC7H15N3O2%2Fc1-2-3-4-5-6-10%289-12%297%288%2911%2Fh2-6H2%2C1H3%2C%28H2%2C8%2C11%29,0.0,15.9982614517212,76.75,0.0,7.63888888888889,1.0,6.25,-0.0830141082406044,0.0,0.0,0.0,2.33899998664856,46.9985,1.0,0.0331656634807587,11.996319770813,7.63888883590698,6.25,158.095996856689,352.129852294922,1.0,0.253991901874542,5.0,0.0,3.36379647254944,0.5,5.0,2.0429,12.0,0.636363636363636
