SMILES,VP-0,XLogP,VP-1,ATSc2,ATSc3,khs.dsCH,WPSA-1,ATSc4,WNSA-1,RNCG,C1SP2,THSA,nAtomP,ALogp2,PNSA-1,ALogP
InChI%3D1S%2FC5H12O%2Fc1-2-3-4-5-6%2Fh6H%2C2-5H2%2C1H3,4.2756404876709,1.41999995708466,2.52333450317383,-0.0336307436227798,-0.00744553282856941,0.0,79.2090606689453,-0.000603174441494048,11.1039066314697,0.661579966545105,0.0,246.430557250977,0.0,1.59113001823425,36.9488372802734,-1.26139998435974
InChI%3D1S%2FC6H6FN%2Fc7-5-1-3-6%288%294-2-5%2Fh1-4H%2C8H2,4.26471567153931,1.72500002384186,2.29902458190918,-0.0329058170318604,-0.00777507480233908,0.0,50.3847541809082,-0.00401893444359303,34.7455635070801,0.21815687417984,0.0,603.411804199219,7.0,0.0730080381035805,119.08504486084,-0.27020001411438
InChI%3D1S%2FC6H13NO%2Fc1-5-3-7-4-6%282%298-5%2Fh5-7H%2C3-4H2%2C1-2H3,5.47716236114502,0.34400001168251,3.14970850944519,-0.104425899684429,-0.124974563717842,0.0,94.3319473266602,0.101698681712151,18.6083431243896,0.490729004144669,0.0,312.457916259766,0.0,0.301950246095657,55.3711090087891,-0.549499988555908
InChI%3D1S%2FC8H14O%2Fc1-7%282%295-4-6-8%283%299%2Fh5H%2C4%2C6H2%2C1-3H3,6.3998122215271,1.7960000038147,3.2546010017395,-0.0230213887989521,-0.0375570096075535,1.0,123.634437561035,-0.0143013447523117,31.3463287353516,0.510160505771637,0.0,350.217224121094,2.0,2.53669333457947,79.6246948242188,1.59270000457764
InChI%3D1S%2FC6H10O3%2Fc1-5%282%296%288%299-4-3-7%2Fh7H%2C1%2C3-4H2%2C2H3,5.38503074645996,0.00499999988824129,2.61670446395874,-0.21013705432415,0.0149889225140214,0.0,82.6075744628906,0.0649631768465042,34.3017578125,0.361556887626648,2.0,243.162307739258,5.0,0.391500502824783,100.320983886719,0.625699996948242
InChI%3D1S%2FC6H10O%2Fc1-3-5-6%287%294-2%2Fh3-4%2C6-7H%2C1-2%2C5H2,4.30058479309082,1.20299994945526,2.22452545166016,-0.0277638174593449,-0.0198554992675781,2.0,81.9462356567383,0.00437680585309863,33.8962364196777,0.518762111663818,2.0,295.066558837891,2.0,1.34536802768707,99.5904235839844,1.15989995002747
InChI%3D1S%2FC8H18S2%2Fc1-3-9-7-5-6-8-10-4-2%2Fh3-8H2%2C1-2H3,8.69213008880615,3.71399998664856,6.37831497192383,-0.0292586721479893,0.00104014680255204,0.0,141.00146484375,0.00268669822253287,43.6439781188965,0.291741669178009,0.0,429.703887939453,0.0,1.77902245521545,101.567558288574,1.33379995822906
InChI%3D1S%2FC7HF5O%2Fc8-3-2%281-13%294%289%296%2811%297%2812%295%283%2910%2Fh1H,5.87542104721069,2.24200010299683,2.96928858757019,-0.0316098853945732,-0.17957204580307,1.0,47.799072265625,-0.250661611557007,95.9922714233398,0.228176265954971,1.0,126.05297088623,8.0,4.86687707901001,253.145324707031,2.20609998703003
InChI%3D1S%2FCHCl3%2Fc2-1%283%294%2Fh1H,3.97903060913086,2.07399988174438,1.96396100521088,-0.109680347144604,0.0365601144731045,0.0,15.4190464019775,0.0,67.1884994506836,0.333333343267441,0.0,265.778594970703,0.0,2.6153359413147,233.768005371094,1.6172000169754
InChI%3D1S%2FC20H28O2%2Fc1-13%282%2914-6-8-16-15%2812-14%297-9-17-19%2816%2C3%2910-5-11-20%2817%2C4%2918%2821%2922%2Fh6%2C8%2C12-13%2C17H%2C5%2C7%2C9-11H2%2C1-4H3%2C%28H%2C21%2C22%29%2Ft17-%2C19-%2C20-%2Fm1%2Fs1,14.2777471542358,7.94600009918213,8.65539932250977,-0.0969829186797142,0.0150871789082885,0.0,254.51123046875,-0.0115196984261274,73.8103485107422,0.239072218537331,1.0,506.669219970703,6.0,0.812521934509277,128.815322875977,0.901400029659271
InChI%3D1S%2FC5H10Cl2%2Fc6-4-2-1-3-5-7%2Fh1-5H2,5.80332088470459,2.81399989128113,3.60356736183167,-0.0356913544237614,-0.00647038081660867,0.0,61.8692970275879,0.00551068084314466,48.8362121582031,0.373046219348907,0.0,332.724365234375,0.0,0.419644832611084,146.776779174805,0.647800028324127
InChI%3D1S%2FC6H12O%2Fc1-3-4-5-6%282%297%2Fh3-5H2%2C1-2H3,5.02956867218018,1.57599997520447,2.76478433609009,-0.0234891343861818,-0.035192534327507,0.0,86.9111633300781,-0.00172984669916332,21.0130462646484,0.633243381977081,0.0,283.550079345703,1.0,0.553238451480865,63.9631118774414,-0.743799984455109
InChI%3D1S%2FC9H13N%2Fc1-8-4-6-9%287-5-8%2910%282%293%2Fh4-7H%2C1-3H3,6.75661468505859,2.92899990081787,3.43940114974976,-0.0624483674764633,0.0101055996492505,0.0,115.860427856445,0.00502005685120821,35.2196578979492,0.475317060947418,0.0,384.625762939453,7.0,0.739256024360657,90.6111221313477,0.859799981117249
InChI%3D1S%2FC5Cl5N%2Fc6-1-2%287%294%289%2911-5%2810%293%281%298,8.61668109893799,2.65000009536743,4.28194713592529,-0.0825137495994568,-0.0896635428071022,0.0,13.4636812210083,-0.0321434438228607,122.98104095459,0.260772943496704,0.0,353.892272949219,6.0,10.8919801712036,332.935241699219,3.30029988288879
InChI%3D1S%2FC12H19N%2Fc1-8%282%2910-6-5-7-11%289%283%294%2912%2810%2913%2Fh5-9H%2C13H2%2C1-4H3,8.96410179138184,4.35500001907349,4.91944360733032,-0.00886915065348148,-0.00387806561775506,0.0,154.473114013672,-0.00065040320623666,31.4664993286133,0.374400407075882,0.0,420.250854492188,7.0,0.156736806035042,72.9730453491211,0.395900011062622
InChI%3D1S%2FC7H4Cl4%2Fc8-4-2-1-3-5%289%296%284%297%2810%2911%2Fh1-3%2C7H,8.34497451782227,3.85999989509583,4.47589302062988,-0.0532740764319897,0.0304138585925102,0.0,34.2000465393066,-0.159005910158157,101.190460205078,0.208334013819695,0.0,367.954498291016,6.0,7.22641944885254,275.008087158203,2.68819999694824
InChI%3D1S%2FC5H6ClN3%2Fc1-3-2-4%286%299-5%287%298-3%2Fh2H%2C1H3%2C%28H2%2C7%2C8%2C9%29,5.99570083618164,1.33200001716614,3.37585067749023,-0.139572754502296,0.125052362680435,0.0,81.6555252075195,-0.0976873189210892,42.4380950927734,0.283175587654114,0.0,305.263153076172,4.0,0.00822648964822292,120.47061920166,-0.0907000005245209
InChI%3D1S%2FC8H8N2O%2Fc1-5-3-6%282%2910-8%2811%297%285%294-9%2Fh3H%2C1-2H3%2C%28H%2C10%2C11%29,6.41899108886719,1.10500001907349,3.22177743911743,-0.0809170082211494,-0.00469178892672062,0.0,74.7672958374023,-0.118819609284401,46.3989639282227,0.361336678266525,0.0,223.593109130859,9.0,0.430204808712006,133.296096801758,0.655900001525879
InChI%3D1S%2FC7H6Cl2%2Fc1-5-2-3-6%288%297%289%294-5%2Fh2-4H%2C1H3,6.49983787536621,3.31100010871887,3.37192726135254,-0.0181169770658016,-0.0434113033115864,0.0,66.623405456543,0.0181275177747011,70.1347732543945,0.273102194070816,0.0,369.808288574219,6.0,4.53945636749268,189.651702880859,2.13059997558594
InChI%3D1S%2FC6H3Br3O%2Fc7-3-1-4%288%296%2810%295%289%292-3%2Fh1-2%2C10H,9.4937973022461,3.13499999046326,4.82424879074097,-0.0216550268232822,-0.0686763674020767,0.0,54.3841400146484,-0.0229221675544977,121.542037963867,0.518916308879852,0.0,352.076293945312,7.0,4.86687707901001,289.775238037109,2.20609998703003
InChI%3D1S%2FC2H3Cl3%2Fc1-2%283%2C4%295%2Fh1H3,4.90168046951294,2.46900010108948,2.20084023475647,-0.0756512582302094,0.0150057300925255,0.0,43.0250549316406,0.0,76.8275527954102,0.332887500524521,0.0,307.641296386719,0.0,4.11805868148804,221.918380737305,2.02929997444153
InChI%3D1S%2FC6H6ClN%2Fc1-5-3-2-4-6%287%298-5%2Fh2-4H%2C1H3,5.31315803527832,2.37800002098083,2.75817728042603,-0.066977858543396,0.0229573436081409,0.0,49.8054542541504,-0.00236334535293281,42.2774810791016,0.487146615982056,0.0,287.606292724609,6.0,0.94711822271347,139.32194519043,0.973200023174286
InChI%3D1S%2FC2Cl4%2Fc3-1%284%292%285%296,5.53557348251343,3.02600002288818,2.51778674125671,-0.0448405742645264,-0.0672608613967896,0.0,3.4002320766449,0.0448405742645264,73.4568405151367,0.25,2.0,264.966125488281,2.0,5.89906930923462,264.966125488281,2.42880010604858
InChI%3D1S%2FC6H14O%2Fc1-4-6%283%2C7%295-2%2Fh7H%2C4-5H2%2C1-3H3,5.36142730712891,1.51699995994568,2.84492707252502,-0.0165177080780268,-0.0177779365330935,0.0,94.5362930297852,-0.000879490573424846,24.3093662261963,0.643463611602783,0.0,309.285766601562,0.0,0.606996834278107,70.5150756835938,-0.779100000858307
InChI%3D1S%2FC10H8%2Fc1-2-6-10-8-4-3-7-9%2810%295-1%2Fh1-8H,5.61880207061768,5.93800020217896,3.40470051765442,0.0,0.0,0.0,69.3333358764648,0.0,49.9391479492188,0.123182572424412,0.0,345.358489990234,10.0,0.0,144.60090637207,0.0
InChI%3D1S%2FC4H11N%2Fc1-3-5-4-2%2Fh5H%2C3-4H2%2C1-2H3,3.91421365737915,0.670000016689301,2.12132024765015,-0.035101056098938,-0.000969520420767367,0.0,99.1870651245117,0.00359972799196839,23.4156932830811,0.72658497095108,0.0,342.930908203125,0.0,0.0812250003218651,66.8739395141602,0.284999996423721
InChI%3D1S%2FC7H3Cl2NO%2Fc8-5-1-4%283-10%292-6%289%297%285%2911%2Fh1-2%2C11H,6.81691455841064,1.37300002574921,3.48580765724182,-0.0307767856866121,-0.0865592509508133,0.0,50.6514053344727,0.0183054059743881,93.4888229370117,0.396290302276611,0.0,274.532745361328,9.0,1.12996900081635,246.244812011719,1.06299996376038
InChI%3D1S%2FC7H6O%2Fc8-6-7-4-2-1-3-5-7%2Fh1-6H,4.37234973907471,3.07999992370605,2.43506097793579,-0.0452884621918201,-0.0154840322211385,1.0,72.4246978759766,-0.00440489780157804,55.5070648193359,0.507710754871368,1.0,310.827758789062,8.0,0.0370177589356899,155.188339233398,-0.192399993538857
InChI%3D1S%2FC6H5Cl2N%2Fc7-5-2-1-4%289%293-6%285%298%2Fh1-3H%2C9H2,6.07718801498413,1.95799994468689,3.1606023311615,-0.0211897194385529,-0.0346855260431767,0.0,64.115348815918,-0.00918141379952431,73.2833480834961,0.463573008775711,0.0,350.763458251953,7.0,0.545677661895752,197.703338623047,0.738699972629547
InChI%3D1S%2FC4H5N%2Fc1-2-3-4-5%2Fh2H%2C1%2C3H2,2.93877744674683,0.675999999046326,1.39365673065186,-0.0167555343359709,-0.0390853472054005,1.0,54.621509552002,0.00180173292756081,42.6101989746094,0.594525456428528,1.0,249.263031005859,2.0,0.603729009628296,136.649993896484,0.77700001001358
InChI%3D1S%2FC5H10O%2Fc1-3-5%282%294-6%2Fh4-5H%2C3H2%2C1-2H3,4.27005577087402,1.44900000095367,2.26174092292786,-0.0452584512531757,-0.0154173374176025,1.0,69.8874816894531,-0.00464056432247162,24.6759643554688,0.643676042556763,1.0,256.420623779297,1.0,0.0180364903062582,80.2439804077148,-0.134299993515015
InChI%3D1S%2FC7H12O4%2Fc1-3-10-6%288%295-7%289%2911-4-2%2Fh3-5H2%2C1-2H3,6.75431346893311,1.18900001049042,3.51516723632812,-0.290453940629959,0.0839902088046074,0.0,112.871704101562,-0.320293962955475,56.2230834960938,0.253748625516891,2.0,304.645111083984,3.0,0.311363995075226,136.725509643555,0.558000028133392
InChI%3D1S%2FC6H12O%2Fc1-2-3-4-5-6-7%2Fh3-4%2C7H%2C2%2C5-6H2%2C1H3%2Fb4-3%2B,4.7232346534729,1.47300004959106,2.67316436767578,-0.0312512777745724,-0.0216246005147696,2.0,113.965766906738,0.00188035704195499,27.0863189697266,0.580548107624054,0.0,297.147735595703,2.0,0.255631357431412,72.1207504272461,-0.505599975585938
InChI%3D1S%2FC8H8O%2Fc1-7%289%298-5-3-2-4-6-8%2Fh2-6H%2C1H3,5.29499959945679,2.93099999427795,2.86480784416199,-0.0241301916539669,-0.032451655715704,0.0,72.1747589111328,-0.00325007876381278,41.5059700012207,0.50446617603302,0.0,297.779449462891,8.0,0.0644652098417282,123.102577209473,-0.253899991512299
InChI%3D1S%2FC6H2F5N%2Fc7-1-2%288%294%2810%296%2812%295%2811%293%281%299%2Fh12H2,5.46717262268066,1.56099998950958,2.73358631134033,-0.00503523182123899,-0.277685284614563,0.0,44.1281471252441,-0.138074457645416,80.562385559082,0.228948265314102,0.0,257.815093994141,7.0,2.71788191795349,228.147430419922,1.64859998226166
InChI%3D1S%2FC6H6O%2Fc7-6-4-2-1-3-5-6%2Fh1-5%2C7H,3.83396482467651,2.04399991035461,2.13429045677185,-0.023737970739603,-0.0129378978163004,0.0,57.7563056945801,-0.00100534723605961,33.9434509277344,0.595431268215179,0.0,229.946716308594,7.0,0.211876094341278,112.091300964355,-0.460299998521805
InChI%3D1S%2FC9H10O2%2Fc1-2-11-9-5-3-8%287-10%294-6-9%2Fh3-7H%2C2H2%2C1H3,6.41035461425781,2.42600011825562,3.54565072059631,-0.12394306063652,-0.0249644182622433,1.0,91.6840057373047,0.0196694675832987,41.7448272705078,0.40962690114975,1.0,307.353088378906,9.0,3.84400009352248e-05,114.281997680664,0.00620000017806888
InChI%3D1S%2FC7H5Cl2NO%2Fc8-4-1-2-5%287%2810%2911%296%289%293-4%2Fh1-3H%2C%28H2%2C10%2C11%29,6.94705104827881,2.63100004196167,3.59553408622742,-0.0550653375685215,0.0128718540072441,0.0,54.9918251037598,-0.0866542011499405,84.725715637207,0.352715224027634,1.0,286.406066894531,9.0,1.97964894771576,226.667770385742,1.40699994564056
InChI%3D1S%2FC10H14N2.H2O4S%2Fc1-12-7-3-5-10%2812%299-4-2-6-11-8-9%3B1-5%282%2C3%294%2Fh2%2C4%2C6%2C8%2C10H%2C3%2C5%2C7H2%2C1H3%3B%28H2%2C1%2C2%2C3%2C4%29,9.9805326461792,-0.279000014066696,5.96253728866577,-0.297101676464081,0.0765573084354401,0.0,,-0.0230585914105177,,,0.0,,6.0,1.33888041973114,,-1.1570999622345
InChI%3D1S%2FC6H5NO3%2Fc8-6-3-1-5%282-4-6%297%289%2910%2Fh1-4%2C8H,5.02032470703125,1.72000002861023,2.63372921943665,-0.0131359752267599,-0.0162784922868013,0.0,54.1875495910645,-0.00189536728430539,65.6508331298828,0.492988258600235,0.0,265.560638427734,10.0,0.256947606801987,189.645385742188,-0.506900012493134
InChI%3D1S%2FC14H26O4%2Fc1-3-5-11-17-13%2815%299-7-8-10-14%2816%2918-12-6-4-2%2Fh3-12H2%2C1-2H3,11.7040605545044,3.34800004959106,7.01516723632812,-0.333994030952454,0.121945731341839,0.0,322.395660400391,-0.032109722495079,71.2246704101562,0.204083532094955,2.0,527.075073242188,3.0,2.94053912162781,113.525047302246,-1.71480000019073
InChI%3D1S%2FC9H10O%2Fc1-2-5-8-6-3-4-7-9%288%2910%2Fh2-4%2C6-7%2C10H%2C1%2C5H2,5.74817848205566,2.92799997329712,3.22100710868835,-0.023088525980711,-0.00986007321625948,1.0,87.8360443115234,-0.0107394913211465,42.619327545166,0.461772978305817,1.0,316.27685546875,7.0,0.323078572750092,117.998260498047,0.568400025367737
InChI%3D1S%2FC7H5BrO2%2Fc8-6-1-2-7%2810%295%283-6%294-9%2Fh1-4%2C10H,6.62882375717163,2.34699988365173,3.46799850463867,-0.0585552975535393,-0.000503496499732137,1.0,81.3941879272461,-0.0858933553099632,77.6220169067383,0.421178668737411,1.0,303.620147705078,9.0,0.0557432100176811,194.654403686523,0.236100003123283
InChI%3D1S%2FC6H12O%2Fc1-2-3-4-5-6-7%2Fh3-4%2C7H%2C2%2C5-6H2%2C1H3%2Fb4-3-,4.7232346534729,1.47300004959106,2.67316436767578,-0.0312512777745724,-0.0216246005147696,2.0,113.965766906738,0.00188035704195499,27.0863189697266,0.580548107624054,0.0,297.147735595703,2.0,0.255631357431412,72.1207504272461,-0.505599975585938
InChI%3D1S%2FC2H2ClN%2Fc3-1-2-4%2Fh1H2,2.7882137298584,0.26800000667572,1.3789439201355,-0.0367455296218395,-0.0858949795365334,0.0,31.662239074707,0.0366236157715321,36.1073417663574,0.624770998954773,0.0,197.827850341797,1.0,0.3331598341465,138.700531005859,0.577199995517731
InChI%3D1S%2FC11H15NO3%2Fc1-8%282%2914-9-6-4-5-7-10%289%2915-11%2813%2912-3%2Fh4-8H%2C1-3H3%2C%28H%2C12%2C13%29,9.09767532348633,3.23600006103516,4.72455263137817,-0.338857740163803,0.122897125780582,0.0,160.421600341797,0.0457232184708118,61.5231742858887,0.237805634737015,0.0,399.497741699219,11.0,0.0177688896656036,130.591903686523,0.133300006389618
InChI%3D1S%2FC9H9N%2Fc1-4-7-10%288-5-2%299-6-3%2Fh1-3H%2C7-9H2,5.80058479309082,0.866999983787537,2.87536883354187,-0.134289294481277,0.106705017387867,0.0,98.7623291015625,-0.0455887913703918,71.3505783081055,0.301102817058563,0.0,406.792602539062,2.0,5.48824310302734,172.993148803711,2.34270000457764
InChI%3D1S%2FC6H10O%2Fc1-4-6%283%2C7%295-2%2Fh1%2C7H%2C5H2%2C2-3H3,4.73167085647583,0.763000011444092,2.32294201850891,-0.0301410686224699,-0.0126671520993114,0.0,84.3289566040039,0.000635935924947262,45.2919006347656,0.565056145191193,0.0,319.296264648438,2.0,0.0495062507688999,125.800720214844,0.222499996423721
InChI%3D1S%2FC6H5ClN2O2%2Fc7-5-3-4%289%2810%2911%291-2-6%285%298%2Fh1-3H%2C8H2,6.20700454711914,1.74899995326996,3.18241095542908,0.00104137428570539,-0.0309521444141865,0.0,60.0875053405762,-0.0143632087856531,79.1775131225586,0.397027879953384,0.0,354.303283691406,10.0,0.00272484007291496,212.168472290039,-0.0522000007331371
InChI%3D1S%2FC12H18N2O3.Na%2Fc1-4-6-8%283%2912%287-5-2%299%2815%2913-11%2817%2914-10%2812%2916%3B%2Fh5%2C8H%2C2%2C4%2C6-7H2%2C1%2C3H3%2C%28H2%2C13%2C14%2C15%2C16%2C17%29%3B%2Fq%3B%2B1%2Fp-1,9.73301696777344,3.2720000743866,5.47358846664429,-0.320739209651947,0.322858929634094,1.0,,-0.462005227804184,,,3.0,,8.0,,,
InChI%3D1S%2FC8H4F3N%2Fc9-8%2810%2C11%297-4-2-1-3-6%287%295-12%2Fh1-4H,5.89050817489624,3.6800000667572,3.11790370941162,-0.162616342306137,0.0683749690651894,0.0,57.4285621643066,-0.0366721227765083,84.3593368530273,0.264708876609802,0.0,322.796661376953,8.0,1.28323578834534,224.033813476562,1.1327999830246
InChI%3D1S%2FC4H10O%2Fc1-3-4%282%295%2Fh4-5H%2C3H2%2C1-2H3,,0.741999983787537,,,,,89.575439453125,,32.0449066162109,0.748528897762299,,282.605194091797,0.0,0.484555214643478,91.8873901367188,-0.696099996566772
InChI%3D1S%2FC5H4N2O3%2Fc8-4-2-1-3-6-5%284%297%289%2910%2Fh1-3%2C8H,4.89018821716309,1.35899996757507,2.49950957298279,-0.0477595590054989,-0.119515009224415,0.0,44.425121307373,0.0470188111066818,55.788745880127,0.394323974847794,0.0,227.914031982422,10.0,0.256947606801987,176.231155395508,-0.506900012493134
InChI%3D1S%2FC9H10O3%2Fc1-11-8-4-3-7%286-10%299%285-8%2912-2%2Fh3-6H%2C1-2H3,7.03414583206177,1.55900001525879,3.48715615272522,-0.218632832169533,-0.0136397518217564,1.0,107.17227935791,-0.13214997947216,44.8052558898926,0.325333058834076,1.0,307.083374023438,10.0,0.0876159965991974,114.931549072266,-0.296000003814697
InChI%3D1S%2FC6H7N%2Fc1-6-4-2-3-5-7-6%2Fh2-5H%2C1H3,4.25661468505859,1.89699995517731,2.27048087120056,-0.0310206096619368,-0.00450927764177322,0.0,61.3024024963379,0.00400195550173521,26.9646434783936,0.611802160739899,0.0,275.744689941406,6.0,0.193160250782967,90.7601852416992,0.439500004053116
InChI%3D1S%2FC7H5FO%2Fc8-7-4-2-1-3-6%287%295-9%2Fh1-5H,4.67296409606934,2.61700010299683,2.54070997238159,-0.0562931932508945,-0.016710078343749,1.0,70.885986328125,-0.0964006707072258,47.1856803894043,0.425883561372757,1.0,256.926788330078,8.0,0.082541286945343,137.321136474609,0.287299990653992
InChI%3D1S%2FC7H4Br2O2%2Fc8-5-1-4%283-10%297%2811%296%289%292-5%2Fh1-3%2C11H,8.51543426513672,2.78099989891052,4.36664581298828,-0.0536927655339241,-0.0254748445004225,1.0,50.6450462341309,-0.0775474831461906,96.2908630371094,0.398048311471939,1.0,297.499084472656,9.0,1.26540005207062,251.20085144043,1.12489998340607
InChI%3D1S%2FC13H22N.ClH%2Fc1-4-14%285-2%2C6-3%2912-13-10-8-7-9-11-13%3B%2Fh7-11H%2C4-6%2C12H2%2C1-3H3%3B1H%2Fq%2B1%3B%2Fp-1,10.9222850799561,4.56099987030029,6.38555717468262,-0.0701149702072144,0.000750403909478337,0.0,,0.0113037824630737,,,0.0,,6.0,,,
InChI%3D1S%2FC7H16O%2Fc1-2-3-4-5-6-7-8%2Fh8H%2C2-7H2%2C1H3,5.68985414505005,2.55800008773804,3.52333450317383,-0.0336307436227798,-0.00744553282856941,0.0,140.483306884766,-0.000603174732532352,18.4079303741455,0.561690390110016,0.0,338.372619628906,0.0,3.37603878974915,46.1801109313965,-1.83739995956421
InChI%3D1S%2FC4H4O%2Fc1-2-4-5-3-1%2Fh1-4H,2.71764945983887,1.01800000667572,1.47140455245972,-0.0895852074027061,0.00557419145479798,0.0,55.4012298583984,0.0,19.4426612854004,0.838823616504669,0.0,244.271362304688,5.0,0.0237468108534813,71.0685577392578,-0.154100000858307
InChI%3D1S%2FC5H8F4O%2Fc1-4%282%2C10%295%288%2C9%293%286%297%2Fh3%2C10H%2C1-2H3,5.53642177581787,2.16799998283386,2.57668209075928,-0.111231498420238,-0.275249153375626,0.0,46.9195556640625,0.0797630771994591,51.6919021606445,0.308400213718414,0.0,200.458358764648,0.0,1.5109326839447,164.610992431641,1.22920000553131
InChI%3D1S%2FC4H6Cl2%2Fc1-2-4%286%293-5%2Fh2%2C4H%2C1%2C3H2,4.83670091629028,2.02500009536743,2.60626721382141,-0.0247477497905493,-0.0502453856170177,1.0,54.5483360290527,0.0247305855154991,62.1064529418945,0.340854078531265,1.0,341.547637939453,2.0,4.65394306182861,181.838333129883,2.15729999542236
InChI%3D1S%2FC4H10O%2Fc1-3-5-4-2%2Fh3-4H2%2C1-2H3,,0.86599999666214,,,,,104.722671508789,,17.5458354949951,0.820954620838165,,338.078247070312,0.0,0.303931683301926,50.178394317627,0.55129998922348
InChI%3D1S%2FC2HCl3%2Fc3-1-2%284%295%2Fh1H,4.47903060913086,2.64199995994568,2.07722210884094,-0.0319355763494968,-0.0436616763472557,1.0,56.9479827880859,0.0267658121883869,93.9626922607422,0.384534329175949,2.0,388.472229003906,2.0,3.03735184669495,241.877502441406,1.74279999732971
InChI%3D1S%2FC5H10O%2Fc1-3-4-5%282%296%2Fh3-4H2%2C1-2H3,4.32246208190918,1.00699996948242,2.26478433609009,-0.0234890133142471,-0.0351916886866093,0.0,68.9624862670898,-0.00172868056688458,23.2209148406982,0.714009404182434,0.0,258.962341308594,1.0,0.207753643393517,76.4808959960938,-0.455799996852875
InChI%3D1S%2FC10H22O%2Fc1-3-5-7-9-11-10-8-6-4-2%2Fh3-10H2%2C1-2H3,8.06510257720947,3.85800004005432,4.99156379699707,-0.0912995710968971,-0.00174603227060288,0.0,237.952682495117,0.0073190163820982,33.2165832519531,0.484924793243408,0.0,515.100341796875,0.0,3.08458971977234,63.7873725891113,-1.75629997253418
InChI%3D1S%2FC7H12O%2Fc1-5-7%284%2C8%296%282%293%2Fh1%2C6%2C8H%2C2-4H3,5.6019139289856,1.05999994277954,2.7056577205658,-0.0306092798709869,-0.0112728346139193,0.0,89.2307510375977,-8.96886267582886e-05,33.577564239502,0.527730345726013,0.0,310.006469726562,2.0,1.06523036956787,95.8153915405273,1.0320999622345
InChI%3D1S%2FC10H12N3O3PS2%2Fc1-15-17%2818%2C16-2%2919-7-13-10%2814%298-5-3-4-6-9%288%2911-12-13%2Fh3-6H%2C7H2%2C1-2H3,,3.60999989509583,,,,,242.182388305664,,85.224006652832,0.18721716105938,,502.228668212891,11.0,0.00866760965436697,148.942413330078,0.0930999964475632
InChI%3D1S%2FC11H16N2%2Fc1-2-4-11%285-3-1%2910-13-8-6-12-7-9-13%2Fh1-5%2C12H%2C6-10H2,7.86949872970581,2.375,4.92002725601196,-0.0938497185707092,-0.0679421424865723,0.0,146.774353027344,0.0949346721172333,54.6524353027344,0.332853883504868,0.0,431.694091796875,6.0,0.121940642595291,121.772972106934,-0.349200010299683
InChI%3D1S%2FC10H18%2Fc1-3-5-7-9-10-8-6-4-2%2Fh3-4H%2C1-2%2C5-10H2,6.81155490875244,5.2979998588562,4.13299322128296,-0.000875590892974287,-0.000432746193837374,2.0,192.15022277832,-1.97048047994031e-05,66.9813461303711,0.154963120818138,2.0,509.049652099609,2.0,0.599385619163513,131.581161499023,0.774200022220612
InChI%3D1S%2FC6H13Br%2Fc1-2-3-4-5-6-7%2Fh2-6H2%2C1H3,6.49949502944946,3.80100011825562,4.09583711624146,-0.011964843608439,-0.0024591232649982,0.0,116.31120300293,-0.000189749858691357,35.885856628418,0.351452738046646,0.0,390.124420166016,0.0,0.0401200912892818,91.9856719970703,-0.200299993157387
InChI%3D1S%2FC15H12O%2Fc1-2-15%2816%2C13-9-5-3-6-10-13%2914-11-7-4-8-12-14%2Fh1%2C3-12%2C16H,8.79806613922119,5.375,5.08364915847778,-0.0315709598362446,-0.00842006411403418,0.0,145.999328613281,-0.00149355968460441,94.983657836914,0.324983388185501,0.0,454.690002441406,6.0,0.000388090003980324,193.488739013672,0.0197000000625849
InChI%3D1S%2FC9H7N%2Fc1-2-6-9-8%284-1%295-3-7-10-9%2Fh1-7H,5.48866558074951,3.02800011634827,3.26449775695801,-0.031163739040494,-0.00377668882720172,0.0,66.0743942260742,0.00322196097113192,35.4356575012207,0.456806927919388,0.0,296.605438232422,10.0,0.0,111.22078704834,0.0
InChI%3D1S%2FC12H27O4P%2Fc1-4-7-10-14-17%2813%2C15-11-8-5-2%2916-12-9-6-3%2Fh4-12H2%2C1-3H3,11.6681098937988,3.35999989509583,7.08333921432495,-0.579319775104523,0.583196222782135,0.0,325.818023681641,-0.310027956962585,81.4222564697266,0.186916083097458,0.0,579.968322753906,5.0,2.68304395675659,127.590339660645,-1.63800001144409
InChI%3D1S%2FC7H6N2O4%2Fc1-5-2-3-6%288%2810%2911%294-7%285%299%2812%2913%2Fh2-4H%2C1H3,6.75947093963623,2.68199992179871,3.41554427146912,0.0242672506719828,-0.0137828672304749,0.0,60.5229415893555,-0.0253615994006395,95.4696578979492,0.194819450378418,0.0,394.958984375,12.0,0.301181435585022,241.720443725586,0.548799991607666
InChI%3D1S%2FC4H8Cl2%2Fc5-3-1-2-4-6%2Fh1-4H2,5.09621381759644,2.45600008964539,3.10356736183167,-0.0346587747335434,-0.00149221054743975,0.0,45.1861343383789,0.00894169975072145,37.4575119018555,0.421117931604385,0.0,287.478088378906,0.0,0.875721633434296,130.296936035156,0.935800015926361
InChI%3D1S%2FC6H12O%2Fc1-5%287%296%282%2C3%294%2Fh1-4H3,5.40824842453003,0.931999981403351,2.45412421226501,-0.0247023515403271,-0.0298556350171566,0.0,303.969451904297,-0.00511342333629727,89.6418914794922,0.231465891003609,0.0,579.257446289062,1.0,1.69598531723022,142.881896972656,1.30229997634888
